VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Normal,TexCoord0[0],TexCoord0[1]
14,7,-2230.000,6682.000,-868.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.325,0.898,0.799
15,9,-1119.000,6458.000,-827.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.801,0.827
16,7,-2230.000,6682.000,-868.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.325,0.898,0.799
17,8,-1348.000,6290.000,-775.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.553,0.805,0.848
18,8,-1348.000,6290.000,-775.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.553,0.805,0.848
19,10,-1143.000,5853.000,236.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.736,0.902
20,9,-1119.000,6458.000,-827.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.801,0.827
21,11,-778.000,6381.000,117.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.973,0.689,0.837
22,9,-1119.000,6458.000,-827.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.801,0.827
23,10,-1143.000,5853.000,236.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.736,0.902
24,12,-526.000,10745.000,-1262.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.486,0.680,0.294
25,2,2.000,10006.000,-834.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.384
26,13,2.000,10722.000,-1363.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.296
27,14,-1098.000,7056.000,-838.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.779,0.753
28,0,-804.000,8211.000,-998.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.729,0.742,0.609
29,15,-1960.000,7382.000,-962.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.259,0.893,0.712
30,16,-1774.000,8810.000,-1193.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.216,0.845,0.534
31,15,-1960.000,7382.000,-962.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.259,0.893,0.712
32,0,-804.000,8211.000,-998.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.729,0.742,0.609
33,17,-2406.000,9194.000,-5.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.991,0.501
34,16,-1774.000,8810.000,-1193.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.216,0.845,0.534
35,18,-1414.000,8515.000,-142.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.016,0.909,0.218
36,19,-998.000,8332.000,-804.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.787,0.248
37,18,-1414.000,8515.000,-142.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.016,0.909,0.218
38,16,-1774.000,8810.000,-1193.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.216,0.845,0.534
39,17,-2406.000,9194.000,-5.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.991,0.501
40,20,-2432.000,7584.000,-2.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.987,0.687
41,16,-1774.000,8810.000,-1193.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.216,0.845,0.534
42,15,-1960.000,7382.000,-962.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.259,0.893,0.712
43,16,-1774.000,8810.000,-1193.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.216,0.845,0.534
44,20,-2432.000,7584.000,-2.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.987,0.687
45,0,-804.000,8211.000,-998.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.729,0.742,0.609
46,14,-1098.000,7056.000,-838.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.779,0.753
47,1,-414.000,7795.000,46.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.980,0.641,0.659
48,21,-712.000,6882.000,89.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.680,0.774
49,1,-414.000,7795.000,46.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.980,0.641,0.659
50,14,-1098.000,7056.000,-838.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.779,0.753
51,19,-998.000,8332.000,-804.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.787,0.248
52,16,-1774.000,8810.000,-1193.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.216,0.845,0.534
53,12,-526.000,10745.000,-1262.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.486,0.680,0.294
54,0,-804.000,8211.000,-998.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.729,0.742,0.609
55,12,-526.000,10745.000,-1262.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.486,0.680,0.294
56,16,-1774.000,8810.000,-1193.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.216,0.845,0.534
57,0,-804.000,8211.000,-998.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.729,0.742,0.609
58,2,2.000,10006.000,-834.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.384
59,12,-526.000,10745.000,-1262.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.486,0.680,0.294
60,12,-526.000,10745.000,-1262.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.486,0.680,0.294
61,13,2.000,10722.000,-1363.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.296
62,22,-838.000,9584.000,-857.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.310,0.759,0.040
63,23,2.000,9496.000,-979.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.055
64,22,-838.000,9584.000,-857.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.310,0.759,0.040
65,13,2.000,10722.000,-1363.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.296
66,12,-526.000,10745.000,-1262.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.486,0.680,0.294
67,22,-838.000,9584.000,-857.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.310,0.759,0.040
68,19,-998.000,8332.000,-804.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.787,0.248
69,18,-1414.000,8515.000,-142.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.016,0.909,0.218
70,19,-998.000,8332.000,-804.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.787,0.248
71,24,-1246.000,9698.000,-142.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.880,0.021
72,22,-838.000,9584.000,-857.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.310,0.759,0.040
73,24,-1246.000,9698.000,-142.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.880,0.021
74,19,-998.000,8332.000,-804.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.787,0.248
75,1,-414.000,7795.000,46.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.980,0.641,0.659
76,25,-726.000,8743.000,1081.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.732,0.543
77,3,2.000,10122.000,-161.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.369
78,26,-577.000,10668.000,1178.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.573,0.688,0.303
79,3,2.000,10122.000,-161.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.369
80,25,-726.000,8743.000,1081.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.732,0.543
81,10,-1143.000,5853.000,236.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.736,0.902
82,27,-1395.000,6113.000,785.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.776,0.811,0.870
83,11,-778.000,6381.000,117.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.973,0.689,0.837
84,28,-1178.000,6766.000,1060.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.788,0.789
85,11,-778.000,6381.000,117.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.973,0.689,0.837
86,27,-1395.000,6113.000,785.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.776,0.811,0.870
87,29,-535.000,8613.000,1105.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.463,0.689,0.201
88,30,2.000,8518.000,924.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.217
89,26,-577.000,10668.000,1178.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.573,0.688,0.303
90,31,2.000,10722.000,1220.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.296
91,26,-577.000,10668.000,1178.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.573,0.688,0.303
92,30,2.000,8518.000,924.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.217
93,31,2.000,10722.000,1220.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.296
94,3,2.000,10122.000,-161.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.369
95,26,-577.000,10668.000,1178.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.573,0.688,0.303
96,32,-1787.000,9168.000,1156.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.208,0.846,0.490
97,25,-726.000,8743.000,1081.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.732,0.543
98,33,-1882.000,7611.000,1108.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.259,0.883,0.684
99,34,-1091.000,7358.000,1021.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.770,0.715
100,33,-1882.000,7611.000,1108.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.259,0.883,0.684
101,25,-726.000,8743.000,1081.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.732,0.543
102,27,-1395.000,6113.000,785.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.776,0.811,0.870
103,35,-1974.000,6280.000,905.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.373,0.897,0.849
104,28,-1178.000,6766.000,1060.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.788,0.789
105,36,-1972.000,6913.000,1162.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.271,0.896,0.770
106,28,-1178.000,6766.000,1060.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.788,0.789
107,35,-1974.000,6280.000,905.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.373,0.897,0.849
108,37,-982.000,8260.000,826.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.784,0.260
109,32,-1787.000,9168.000,1156.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.208,0.846,0.490
110,18,-1414.000,8515.000,-142.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.016,0.909,0.218
111,17,-2406.000,9194.000,-5.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.991,0.501
112,18,-1414.000,8515.000,-142.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.016,0.909,0.218
113,32,-1787.000,9168.000,1156.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.208,0.846,0.490
114,25,-726.000,8743.000,1081.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.732,0.543
115,32,-1787.000,9168.000,1156.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.208,0.846,0.490
116,26,-577.000,10668.000,1178.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.573,0.688,0.303
117,37,-982.000,8260.000,826.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.784,0.260
118,26,-577.000,10668.000,1178.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.573,0.688,0.303
119,32,-1787.000,9168.000,1156.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.208,0.846,0.490
120,35,-1974.000,6280.000,905.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.373,0.897,0.849
121,4,-2479.000,6213.000,146.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.024,0.987,0.858
122,36,-1972.000,6913.000,1162.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.271,0.896,0.770
123,6,-2569.000,6860.000,-9.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.987,0.777
124,36,-1972.000,6913.000,1162.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.271,0.896,0.770
125,4,-2479.000,6213.000,146.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.024,0.987,0.858
126,37,-982.000,8260.000,826.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.784,0.260
127,29,-535.000,8613.000,1105.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.463,0.689,0.201
128,26,-577.000,10668.000,1178.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.573,0.688,0.303
129,17,-2406.000,9194.000,-5.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.991,0.501
130,32,-1787.000,9168.000,1156.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.208,0.846,0.490
131,20,-2432.000,7584.000,-2.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.987,0.687
132,33,-1882.000,7611.000,1108.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.259,0.883,0.684
133,20,-2432.000,7584.000,-2.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.987,0.687
134,32,-1787.000,9168.000,1156.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.208,0.846,0.490
135,21,-712.000,6882.000,89.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.680,0.774
136,34,-1091.000,7358.000,1021.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.770,0.715
137,1,-414.000,7795.000,46.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.980,0.641,0.659
138,25,-726.000,8743.000,1081.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.732,0.543
139,1,-414.000,7795.000,46.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.980,0.641,0.659
140,34,-1091.000,7358.000,1021.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.770,0.715
141,29,-535.000,8613.000,1105.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.463,0.689,0.201
142,37,-982.000,8260.000,826.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.784,0.260
143,38,-546.000,9069.000,947.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.294,0.685,0.125
144,39,-874.000,9005.000,614.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.110,0.765,0.136
145,38,-546.000,9069.000,947.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.294,0.685,0.125
146,37,-982.000,8260.000,826.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.784,0.260
147,30,2.000,8518.000,924.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.217
148,29,-535.000,8613.000,1105.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.463,0.689,0.201
149,40,2.000,8988.000,964.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.139
150,38,-546.000,9069.000,947.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.294,0.685,0.125
151,40,2.000,8988.000,964.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.139
152,29,-535.000,8613.000,1105.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.463,0.689,0.201
153,41,-850.000,9725.000,628.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.149,0.761,0.017
154,38,-546.000,9069.000,947.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.294,0.685,0.125
155,39,-874.000,9005.000,614.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.110,0.765,0.136
156,40,2.000,8988.000,964.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.139
157,38,-546.000,9069.000,947.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.294,0.685,0.125
158,42,2.000,9763.000,851.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.010
159,41,-850.000,9725.000,628.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.149,0.761,0.017
160,42,2.000,9763.000,851.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.586,0.010
161,38,-546.000,9069.000,947.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.294,0.685,0.125
162,39,-874.000,9005.000,614.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.110,0.765,0.136
163,37,-982.000,8260.000,826.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.784,0.260
164,18,-1414.000,8515.000,-142.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.016,0.909,0.218
165,39,-874.000,9005.000,614.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.110,0.765,0.136
166,18,-1414.000,8515.000,-142.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.016,0.909,0.218
167,41,-850.000,9725.000,628.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.149,0.761,0.017
168,24,-1246.000,9698.000,-142.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.880,0.021
169,41,-850.000,9725.000,628.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.149,0.761,0.017
170,18,-1414.000,8515.000,-142.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.016,0.909,0.218
171,43,-714.000,9329.000,-1070.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.373,0.231,0.371
172,44,-1144.000,8642.000,-1850.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.431,0.276,0.648
173,45,2.000,9093.000,-1289.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.106,0.392
174,46,2.000,7987.000,-1895.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.128,0.734
175,45,2.000,9093.000,-1289.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.106,0.392
176,44,-1144.000,8642.000,-1850.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.431,0.276,0.648
177,47,-363.000,9693.000,-1287.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.169,0.081,0.902
178,48,-435.000,9230.000,-1743.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.118,0.151,0.890
179,49,2.000,9823.000,-1389.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.057,0.976
180,50,2.000,9524.000,-1801.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.116,0.976
181,49,2.000,9823.000,-1389.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.057,0.976
182,48,-435.000,9230.000,-1743.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.118,0.151,0.890
183,51,2.000,8778.000,-2005.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.261,0.976
184,52,2.000,9081.000,-1882.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.193,0.976
185,53,-326.000,8823.000,-1915.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.235,0.251,0.922
186,54,-470.000,9072.000,-1668.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.122,0.186,0.885
187,55,-603.000,8869.000,-1724.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.242,0.881
188,53,-326.000,8823.000,-1915.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.235,0.251,0.922
189,56,-501.000,9395.000,-1311.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.012,0.138,0.838
190,48,-435.000,9230.000,-1743.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.118,0.151,0.890
191,47,-363.000,9693.000,-1287.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.169,0.081,0.902
192,55,-603.000,8869.000,-1724.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.242,0.881
193,57,-368.000,8607.000,-1601.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.086,0.298,0.875
194,53,-326.000,8823.000,-1915.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.235,0.251,0.922
195,58,2.000,8657.000,-1944.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.308,0.976
196,51,2.000,8778.000,-2005.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.261,0.976
197,59,-273.000,8639.000,-1869.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.305,0.925
198,57,-368.000,8607.000,-1601.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.086,0.298,0.875
199,60,-349.000,8426.000,-1698.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.031,0.344,0.880
200,59,-273.000,8639.000,-1869.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.305,0.925
201,61,2.000,8385.000,-1966.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.367,0.973
202,58,2.000,8657.000,-1944.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.308,0.976
203,62,-274.000,8407.000,-1895.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.235,0.348,0.922
204,56,-501.000,9395.000,-1311.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.012,0.138,0.838
205,63,-452.000,9020.000,-1408.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.016,0.195,0.862
