VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Normal,TexCoord0[0],TexCoord0[1]
24,13,4513.000,8405.000,-190.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.169,0.906,0.158
25,12,4339.000,9025.000,242.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.815,0.108
26,14,4577.000,8463.000,684.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.898,0.039
27,15,6750.000,10868.000,-221.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.690,0.943,0.155
28,16,5416.000,8543.000,693.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.877,0.038
29,17,5466.000,8542.000,-162.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.945,0.877,0.154
30,18,5051.000,8224.000,645.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.627,0.933,0.044
31,19,6098.000,10748.000,-217.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.227,0.957,0.154
32,20,6157.000,10846.000,824.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.290,0.946,0.048
33,19,6098.000,10748.000,-217.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.227,0.957,0.154
34,14,4577.000,8463.000,684.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.898,0.039
35,20,6157.000,10846.000,824.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.290,0.946,0.048
36,13,4513.000,8405.000,-190.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.169,0.906,0.158
37,14,4577.000,8463.000,684.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.898,0.039
38,19,6098.000,10748.000,-217.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.227,0.957,0.154
39,18,5051.000,8224.000,645.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.627,0.933,0.044
40,16,5416.000,8543.000,693.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.877,0.038
41,15,6750.000,10868.000,-221.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.690,0.943,0.155
42,19,6098.000,10748.000,-217.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.227,0.957,0.154
43,18,5051.000,8224.000,645.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.627,0.933,0.044
44,15,6750.000,10868.000,-221.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.690,0.943,0.155
45,2,4577.000,8463.000,684.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.177,0.185
46,21,4339.000,9025.000,242.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.168,0.047
47,0,4578.000,9196.000,590.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.329,0.093,0.047
48,6,4978.000,8611.000,-229.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.506,0.102,0.173
49,22,4547.000,9171.000,-149.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.329,0.099,0.050
50,7,4513.000,8405.000,-190.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.169,0.171,0.183
51,23,5283.000,9028.000,246.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.815,0.099
52,24,4816.000,9498.000,500.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.776,0.746,0.064
53,25,4892.000,9542.000,238.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.886,0.739,0.100
54,26,5187.000,9001.000,719.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.819,0.034
55,23,5283.000,9028.000,246.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.815,0.099
56,17,5466.000,8542.000,-162.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.945,0.877,0.154
57,6,4978.000,8611.000,-229.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.506,0.102,0.173
58,10,5466.000,8542.000,-162.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.945,0.036,0.212
59,27,5225.000,8967.000,-204.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.792,0.026,0.134
60,16,5416.000,8543.000,693.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.877,0.038
61,26,5187.000,9001.000,719.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.819,0.034
62,17,5466.000,8542.000,-162.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.945,0.877,0.154
63,26,5187.000,9001.000,719.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.819,0.034
64,24,4816.000,9498.000,500.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.776,0.746,0.064
65,23,5283.000,9028.000,246.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.815,0.099
66,22,4547.000,9171.000,-149.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.329,0.099,0.050
67,6,4978.000,8611.000,-229.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.506,0.102,0.173
68,28,4814.000,9497.000,-44.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.631,0.035,0.025
69,28,4814.000,9497.000,-44.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.631,0.035,0.025
70,6,4978.000,8611.000,-229.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.506,0.102,0.173
71,27,5225.000,8967.000,-204.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.792,0.026,0.134
72,29,4816.000,9498.000,500.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.776,0.035,0.025
73,30,5187.000,9001.000,719.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.032,0.127
74,0,4578.000,9196.000,590.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.329,0.093,0.047
75,1,4898.000,8769.000,704.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.455,0.093,0.144
76,0,4578.000,9196.000,590.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.329,0.093,0.047
77,30,5187.000,9001.000,719.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.032,0.127
78,1,4898.000,8769.000,704.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.455,0.093,0.144
79,30,5187.000,9001.000,719.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.032,0.127
80,3,5416.000,8543.000,693.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.045,0.210
81,31,5225.000,8967.000,-204.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.792,0.823,0.160
82,25,4892.000,9542.000,238.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.886,0.739,0.100
83,32,4814.000,9497.000,-44.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.631,0.746,0.138
84,23,5283.000,9028.000,246.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.815,0.099
85,25,4892.000,9542.000,238.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.886,0.739,0.100
86,31,5225.000,8967.000,-204.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.792,0.823,0.160
87,23,5283.000,9028.000,246.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.815,0.099
88,31,5225.000,8967.000,-204.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.792,0.823,0.160
89,17,5466.000,8542.000,-162.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.945,0.877,0.154
90,33,3694.000,11004.000,865.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.816,0.321,0.136
91,34,3685.000,11601.000,82.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.906,0.476,0.023
92,35,4081.000,11059.000,188.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.465,0.217
93,36,3702.000,10848.000,-392.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.300,0.151
94,35,4081.000,11059.000,188.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.465,0.217
95,34,3685.000,11601.000,82.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.906,0.476,0.023
96,33,3694.000,11004.000,865.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.816,0.321,0.136
97,35,4081.000,11059.000,188.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.465,0.217
98,37,4498.000,9941.000,553.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.694,0.305,0.522
99,38,4433.000,9834.000,-262.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.276,0.533
100,39,4603.000,10078.000,187.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.409,0.532
101,35,4081.000,11059.000,188.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.465,0.217
102,37,4498.000,9941.000,553.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.694,0.305,0.522
103,39,4603.000,10078.000,187.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.409,0.532
104,40,4881.000,9616.000,648.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.678,0.325,0.665
105,41,4475.000,8946.000,-324.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.349,0.147,0.738
106,42,4778.000,9590.000,-259.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.600,0.302,0.651
107,43,4166.000,9539.000,-220.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.325,0.182,0.549
108,35,4081.000,11059.000,188.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.465,0.217
109,39,4603.000,10078.000,187.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.409,0.532
110,37,4498.000,9941.000,553.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.694,0.305,0.522
111,35,4081.000,11059.000,188.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.465,0.217
112,36,3702.000,10848.000,-392.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.300,0.151
113,38,4433.000,9834.000,-262.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.276,0.533
114,39,4603.000,10078.000,187.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.409,0.532
115,44,4876.000,9867.000,193.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.425,0.634
116,40,4881.000,9616.000,648.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.678,0.325,0.665
117,39,4603.000,10078.000,187.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.409,0.532
118,38,4433.000,9834.000,-262.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.276,0.533
119,44,4876.000,9867.000,193.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.425,0.634
120,38,4433.000,9834.000,-262.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.276,0.533
121,42,4778.000,9590.000,-259.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.600,0.302,0.651
122,44,4876.000,9867.000,193.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.425,0.634
123,38,4433.000,9834.000,-262.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.276,0.533
124,43,4166.000,9539.000,-220.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.325,0.182,0.549
125,42,4778.000,9590.000,-259.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.600,0.302,0.651
126,37,4498.000,9941.000,553.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.694,0.305,0.522
127,45,3535.000,10143.000,839.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.522,0.156,0.286
128,33,3694.000,11004.000,865.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.816,0.321,0.136
129,45,3535.000,10143.000,839.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.522,0.156,0.286
130,37,4498.000,9941.000,553.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.694,0.305,0.522
131,46,4180.000,9527.000,557.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.286,0.182,0.554
132,47,4475.000,8946.000,713.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.376,0.147,0.738
133,46,4180.000,9527.000,557.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.286,0.182,0.554
134,37,4498.000,9941.000,553.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.694,0.305,0.522
135,37,4498.000,9941.000,553.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.694,0.305,0.522
136,40,4881.000,9616.000,648.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.678,0.325,0.665
137,47,4475.000,8946.000,713.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.376,0.147,0.738
138,46,4180.000,9527.000,557.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.286,0.182,0.554
139,48,3415.000,9701.000,248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.235,0.017,0.375
140,45,3535.000,10143.000,839.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.522,0.156,0.286
141,48,3415.000,9701.000,248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.235,0.017,0.375
142,46,4180.000,9527.000,557.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.286,0.182,0.554
143,49,3950.000,9370.000,248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.133,0.060,0.546
144,50,4376.000,8829.000,248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.094,0.055,0.745
145,49,3950.000,9370.000,248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.133,0.060,0.546
146,46,4180.000,9527.000,557.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.286,0.182,0.554
147,46,4180.000,9527.000,557.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.286,0.182,0.554
148,47,4475.000,8946.000,713.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.376,0.147,0.738
149,50,4376.000,8829.000,248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.094,0.055,0.745
150,41,4475.000,8946.000,-324.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.349,0.147,0.738
151,43,4166.000,9539.000,-220.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.325,0.182,0.549
152,49,3950.000,9370.000,248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.133,0.060,0.546
153,49,3950.000,9370.000,248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.133,0.060,0.546
154,50,4376.000,8829.000,248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.094,0.055,0.745
155,41,4475.000,8946.000,-324.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.349,0.147,0.738
156,42,4778.000,9590.000,-259.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.600,0.302,0.651
157,51,5204.000,9228.000,-302.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.325,0.811
158,44,4876.000,9867.000,193.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.425,0.634
159,52,5383.000,8691.000,-248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.808,0.275,0.980
160,53,5471.000,8756.000,197.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.365,0.995
161,54,5334.000,9333.000,197.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.957,0.429,0.833
162,51,5204.000,9228.000,-302.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.325,0.811
163,54,5334.000,9333.000,197.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.957,0.429,0.833
164,44,4876.000,9867.000,193.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.425,0.634
165,42,4778.000,9590.000,-259.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.600,0.302,0.651
166,41,4475.000,8946.000,-324.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.349,0.147,0.738
167,51,5204.000,9228.000,-302.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.325,0.811
168,41,4475.000,8946.000,-324.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.349,0.147,0.738
169,55,4735.000,8543.000,-289.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.537,0.132,0.894
170,52,5383.000,8691.000,-248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.808,0.275,0.980
171,52,5383.000,8691.000,-248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.808,0.275,0.980
172,51,5204.000,9228.000,-302.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.325,0.811
173,41,4475.000,8946.000,-324.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.349,0.147,0.738
174,52,5383.000,8691.000,-248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.808,0.275,0.980
175,54,5334.000,9333.000,197.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.957,0.429,0.833
176,51,5204.000,9228.000,-302.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.325,0.811
177,56,5383.000,8691.000,733.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.796,0.275,0.980
178,54,5334.000,9333.000,197.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.957,0.429,0.833
179,53,5471.000,8756.000,197.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.365,0.995
180,54,5334.000,9333.000,197.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.957,0.429,0.833
181,57,5204.000,9228.000,754.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.325,0.811
182,44,4876.000,9867.000,193.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.425,0.634
183,57,5204.000,9228.000,754.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.325,0.811
184,40,4881.000,9616.000,648.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.678,0.325,0.665
185,44,4876.000,9867.000,193.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.425,0.634
186,40,4881.000,9616.000,648.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.678,0.325,0.665
187,57,5204.000,9228.000,754.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.325,0.811
188,47,4475.000,8946.000,713.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.376,0.147,0.738
189,47,4475.000,8946.000,713.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.376,0.147,0.738
190,56,5383.000,8691.000,733.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.796,0.275,0.980
191,58,4735.000,8543.000,787.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.518,0.132,0.894
192,56,5383.000,8691.000,733.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.796,0.275,0.980
193,47,4475.000,8946.000,713.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.376,0.147,0.738
194,57,5204.000,9228.000,754.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.325,0.811
195,56,5383.000,8691.000,733.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.796,0.275,0.980
196,57,5204.000,9228.000,754.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.325,0.811
197,54,5334.000,9333.000,197.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.957,0.429,0.833
198,59,4014.000,9697.000,-190.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.475,0.222,0.576
199,60,4284.000,9967.000,-146.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.757,0.333,0.566
200,61,3939.000,10414.000,-315.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.694,0.338,0.418
201,61,3939.000,10414.000,-315.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.694,0.338,0.418
202,60,4284.000,9967.000,-146.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.757,0.333,0.566
203,62,4002.000,10979.000,240.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.910,0.454,0.315
204,63,3636.000,9977.000,-263.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.400,0.193,0.455
205,64,3532.000,9738.000,242.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.314,0.087,0.489
206,65,3970.000,9495.000,242.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.251,0.136,0.613
207,65,3970.000,9495.000,242.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.251,0.136,0.613
208,59,4014.000,9697.000,-190.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.475,0.222,0.576
