VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Normal,TexCoord0[0],TexCoord0[1]
72,22,1211.000,10845.000,16.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.988,0.689,0.508
73,20,1092.000,10984.000,495.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.779,0.550
74,29,1434.000,11732.000,126.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.839,0.691,0.317
75,13,1462.000,12998.000,665.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.545,0.728,0.100
76,16,1132.000,12991.000,637.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.541,0.770,0.091
77,7,1311.000,13116.000,340.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.596,0.784,0.051
78,7,1311.000,13116.000,340.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.596,0.784,0.051
79,24,1567.000,13077.000,263.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.624,0.697,0.051
80,13,1462.000,12998.000,665.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.545,0.728,0.100
81,13,1462.000,12998.000,665.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.545,0.728,0.100
82,15,1474.000,12689.000,848.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.723,0.130
83,17,1151.000,12570.000,853.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.518,0.776,0.159
84,17,1151.000,12570.000,853.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.518,0.776,0.159
85,15,1474.000,12689.000,848.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.723,0.130
86,30,1716.000,12387.000,922.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.643,0.701,0.208
87,30,1716.000,12387.000,922.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.643,0.701,0.208
88,26,1322.000,12082.000,877.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.584,0.775,0.221
89,17,1151.000,12570.000,853.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.518,0.776,0.159
90,30,1716.000,12387.000,922.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.643,0.701,0.208
91,28,1479.000,11860.000,629.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.698,0.715,0.258
92,26,1322.000,12082.000,877.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.584,0.775,0.221
93,10,431.000,13268.000,657.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.671,0.926,0.056
94,6,650.000,13369.000,306.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.878,0.870,0.041
95,8,881.000,13046.000,670.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.612,0.796,0.091
96,7,1311.000,13116.000,340.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.596,0.784,0.051
97,16,1132.000,12991.000,637.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.541,0.770,0.091
98,8,881.000,13046.000,670.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.612,0.796,0.091
99,31,1997.000,12583.000,704.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.890,0.632,0.144
100,14,1798.000,12843.000,688.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.687,0.117
101,25,1906.000,12931.000,227.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.800,0.647,0.058
102,25,1906.000,12931.000,227.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.800,0.647,0.058
103,32,2192.000,12661.000,204.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.595,0.095
104,31,1997.000,12583.000,704.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.890,0.632,0.144
105,30,1716.000,12387.000,922.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.643,0.701,0.208
106,15,1474.000,12689.000,848.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.723,0.130
107,14,1798.000,12843.000,688.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.687,0.117
108,14,1798.000,12843.000,688.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.687,0.117
109,31,1997.000,12583.000,704.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.890,0.632,0.144
110,30,1716.000,12387.000,922.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.643,0.701,0.208
111,16,1132.000,12991.000,637.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.541,0.770,0.091
112,13,1462.000,12998.000,665.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.545,0.728,0.100
113,17,1151.000,12570.000,853.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.518,0.776,0.159
114,21,951.000,10464.000,376.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.800,0.667
115,23,1191.000,10338.000,-62.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.691,0.648
116,33,1129.000,9642.000,-42.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.734,0.824
117,33,1129.000,9642.000,-42.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.734,0.824
118,34,912.000,9756.000,433.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.808,0.848
119,21,951.000,10464.000,376.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.800,0.667
120,21,951.000,10464.000,376.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.800,0.667
121,34,912.000,9756.000,433.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.808,0.848
122,35,427.000,9785.000,671.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.675,0.904,0.848
123,35,427.000,9785.000,671.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.675,0.904,0.848
124,19,474.000,10497.000,643.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.655,0.896,0.693
125,21,951.000,10464.000,376.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.800,0.667
126,19,474.000,10497.000,643.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.655,0.896,0.693
127,35,427.000,9785.000,671.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.675,0.904,0.848
128,36,0.000,9814.000,717.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.994,0.849
129,36,0.000,9814.000,717.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.994,0.849
130,18,0.000,10564.000,723.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.994,0.698
131,19,474.000,10497.000,643.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.655,0.896,0.693
132,37,1128.000,12381.000,-731.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.690,0.203,0.194
133,38,1161.000,11504.000,-649.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.910,0.230,0.370
134,39,1505.000,12049.000,-367.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.313,0.239
135,40,499.000,11482.000,-1146.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.706,0.097,0.373
136,38,1161.000,11504.000,-649.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.910,0.230,0.370
137,37,1128.000,12381.000,-731.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.690,0.203,0.194
138,37,1128.000,12381.000,-731.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.690,0.203,0.194
139,41,499.000,12361.000,-888.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.592,0.097,0.243
140,40,499.000,11482.000,-1146.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.706,0.097,0.373
141,37,1128.000,12381.000,-731.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.690,0.203,0.194
142,42,370.000,12844.000,-414.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.745,0.097,0.109
143,41,499.000,12361.000,-888.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.592,0.097,0.243
144,41,499.000,12361.000,-888.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.592,0.097,0.243
145,42,370.000,12844.000,-414.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.745,0.097,0.109
146,43,0.000,12794.000,-584.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.017,0.129
147,43,0.000,12794.000,-584.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.017,0.129
148,44,0.000,12361.000,-979.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.017,0.252
149,41,499.000,12361.000,-888.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.592,0.097,0.243
150,45,650.000,13369.000,306.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.878,0.183,0.042
151,46,628.000,13176.000,-72.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.153,0.076
152,47,1271.000,12950.000,-152.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.620,0.241,0.121
153,47,1271.000,12950.000,-152.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.620,0.241,0.121
154,48,1311.000,13116.000,340.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.596,0.277,0.048
155,45,650.000,13369.000,306.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.878,0.183,0.042
156,39,1505.000,12049.000,-367.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.313,0.239
157,38,1161.000,11504.000,-649.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.910,0.230,0.370
158,49,1434.000,11732.000,126.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.839,0.317,0.314
159,50,1906.000,12931.000,227.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.800,0.396,0.051
160,51,1567.000,13077.000,263.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.624,0.317,0.044
161,52,1766.000,12854.000,-190.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.682,0.360,0.078
162,52,1766.000,12854.000,-190.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.682,0.360,0.078
163,51,1567.000,13077.000,263.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.624,0.317,0.044
164,53,1499.000,12642.000,-390.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.620,0.294,0.144
165,54,1888.000,12487.000,-382.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.363,0.150
166,53,1499.000,12642.000,-390.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.620,0.294,0.144
167,39,1505.000,12049.000,-367.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.313,0.239
168,53,1499.000,12642.000,-390.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.620,0.294,0.144
169,51,1567.000,13077.000,263.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.624,0.317,0.044
170,47,1271.000,12950.000,-152.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.620,0.241,0.121
171,39,1505.000,12049.000,-367.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.313,0.239
172,53,1499.000,12642.000,-390.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.620,0.294,0.144
173,37,1128.000,12381.000,-731.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.690,0.203,0.194
174,38,1161.000,11504.000,-649.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.910,0.230,0.370
175,55,992.000,10866.000,-724.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.894,0.214,0.529
176,56,1211.000,10845.000,16.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.988,0.326,0.512
177,56,1211.000,10845.000,16.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.988,0.326,0.512
178,49,1434.000,11732.000,126.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.839,0.317,0.314
179,38,1161.000,11504.000,-649.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.910,0.230,0.370
180,40,499.000,11482.000,-1146.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.706,0.097,0.373
181,57,448.000,10937.000,-1094.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.694,0.091,0.518
182,55,992.000,10866.000,-724.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.894,0.214,0.529
183,55,992.000,10866.000,-724.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.894,0.214,0.529
184,38,1161.000,11504.000,-649.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.910,0.230,0.370
185,40,499.000,11482.000,-1146.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.706,0.097,0.373
186,57,448.000,10937.000,-1094.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.694,0.091,0.518
187,40,499.000,11482.000,-1146.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.706,0.097,0.373
188,58,0.000,11455.000,-1261.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.017,0.378
189,58,0.000,11455.000,-1261.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.017,0.378
190,59,0.000,10907.000,-1188.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.017,0.524
191,57,448.000,10937.000,-1094.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.694,0.091,0.518
192,37,1128.000,12381.000,-731.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.690,0.203,0.194
193,47,1271.000,12950.000,-152.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.620,0.241,0.121
194,46,628.000,13176.000,-72.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.153,0.076
195,46,628.000,13176.000,-72.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.153,0.076
196,42,370.000,12844.000,-414.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.745,0.097,0.109
197,37,1128.000,12381.000,-731.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.690,0.203,0.194
198,53,1499.000,12642.000,-390.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.620,0.294,0.144
199,47,1271.000,12950.000,-152.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.620,0.241,0.121
200,37,1128.000,12381.000,-731.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.690,0.203,0.194
201,60,1191.000,10338.000,-62.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.309,0.664
202,56,1211.000,10845.000,16.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.988,0.326,0.512
203,55,992.000,10866.000,-724.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.894,0.214,0.529
204,58,0.000,11455.000,-1261.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.017,0.378
205,40,499.000,11482.000,-1146.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.706,0.097,0.373
206,41,499.000,12361.000,-888.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.592,0.097,0.243
207,41,499.000,12361.000,-888.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.592,0.097,0.243
208,44,0.000,12361.000,-979.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.017,0.252
209,58,0.000,11455.000,-1261.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.017,0.378
