VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Normal,TexCoord0[0],TexCoord0[1]
142,54,-1988.000,594.000,1206.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.816,0.874,0.916
143,51,-2718.000,634.000,1255.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.302,0.979,0.911
144,55,-1793.000,559.000,423.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.656,0.919
145,56,-2076.000,1130.000,1138.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.857,0.857
146,57,-1832.000,1065.000,425.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.657,0.864
147,43,-3302.000,588.000,-1138.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.078,0.378,0.916
148,48,-3238.000,0.000,-1729.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.180,0.229,0.990
149,41,-3107.000,432.000,-1604.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.227,0.261,0.933
150,58,-3180.000,19.000,111.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.196,0.692,0.988
151,52,-3090.000,757.000,773.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.039,0.858,0.898
152,59,-3097.000,25.000,663.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.259,0.830,0.987
153,45,-2018.000,600.000,-172.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.506,0.915
154,44,-2063.000,612.000,-605.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.953,0.398,0.914
155,60,-2014.000,6.000,-671.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.816,0.381,0.989
156,61,-3452.000,7.000,-1031.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.051,0.405,0.989
157,48,-3238.000,0.000,-1729.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.180,0.229,0.990
158,43,-3302.000,588.000,-1138.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.078,0.378,0.916
159,50,-3080.000,1386.000,744.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.031,0.851,0.828
160,52,-3090.000,757.000,773.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.039,0.858,0.898
161,39,-3147.000,679.000,0.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.016,0.664,0.906
162,49,-2468.000,2.000,-2059.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.741,0.032,0.989
163,62,-2082.000,461.000,-1362.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.933,0.207,0.930
164,47,-2497.000,430.000,-1890.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.541,0.075,0.934
165,62,-2082.000,461.000,-1362.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.933,0.207,0.930
166,49,-2468.000,2.000,-2059.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.741,0.032,0.989
167,63,-1970.000,4.000,-1396.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.867,0.199,0.989
168,64,-2417.000,1010.000,-962.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.647,0.308,0.870
169,65,-2494.000,826.000,-1613.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.565,0.144,0.890
170,62,-2082.000,461.000,-1362.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.933,0.207,0.930
171,47,-2497.000,430.000,-1890.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.541,0.075,0.934
172,62,-2082.000,461.000,-1362.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.933,0.207,0.930
173,65,-2494.000,826.000,-1613.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.565,0.144,0.890
174,65,-2494.000,826.000,-1613.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.565,0.144,0.890
175,41,-3107.000,432.000,-1604.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.227,0.261,0.933
176,47,-2497.000,430.000,-1890.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.541,0.075,0.934
177,52,-3090.000,757.000,773.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.039,0.858,0.898
178,58,-3180.000,19.000,111.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.196,0.692,0.988
179,39,-3147.000,679.000,0.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.016,0.664,0.906
180,52,-3090.000,757.000,773.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.039,0.858,0.898
181,66,-2686.000,9.000,1130.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.259,0.948,0.989
182,59,-3097.000,25.000,663.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.259,0.830,0.987
183,66,-2686.000,9.000,1130.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.259,0.948,0.989
184,52,-3090.000,757.000,773.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.039,0.858,0.898
185,51,-2718.000,634.000,1255.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.302,0.979,0.911
186,51,-2718.000,634.000,1255.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.302,0.979,0.911
187,67,-2124.000,8.000,1063.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.647,0.838,0.989
188,66,-2686.000,9.000,1130.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.259,0.948,0.989
189,68,-1938.000,7.000,439.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.792,0.660,0.989
190,54,-1988.000,594.000,1206.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.816,0.874,0.916
191,55,-1793.000,559.000,423.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.656,0.919
192,45,-2018.000,600.000,-172.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.506,0.915
193,55,-1793.000,559.000,423.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.656,0.919
194,57,-1832.000,1065.000,425.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.657,0.864
195,69,-2139.000,6.000,-124.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.518,0.989
196,68,-1938.000,7.000,439.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.792,0.660,0.989
197,55,-1793.000,559.000,423.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.656,0.919
198,62,-2082.000,461.000,-1362.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.933,0.207,0.930
199,60,-2014.000,6.000,-671.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.816,0.381,0.989
200,44,-2063.000,612.000,-605.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.953,0.398,0.914
201,64,-2417.000,1010.000,-962.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.647,0.308,0.870
202,44,-2063.000,612.000,-605.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.953,0.398,0.914
203,70,-2327.000,1247.000,-442.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.647,0.439,0.844
204,62,-2082.000,461.000,-1362.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.933,0.207,0.930
