VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Normal,TexCoord0[0],TexCoord0[1]
97,29,1760.000,11017.000,-405.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.965,0.437,0.055
98,30,1688.000,11277.000,-404.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.437,0.008
99,30,1688.000,11277.000,-404.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.437,0.008
100,31,1526.000,10831.000,-31.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.643,0.696,0.042
101,32,1457.000,10979.000,-24.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.631,0.694,0.008
102,1,2081.000,9530.000,-760.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.310,0.154,0.322
103,10,2711.000,9203.000,-709.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.753,0.306,0.446
104,3,2319.000,9779.000,-700.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.718,0.302,0.311
105,1,2081.000,9530.000,-760.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.310,0.154,0.322
106,3,2319.000,9779.000,-700.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.718,0.302,0.311
107,2,1911.000,9944.000,-762.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.322,0.156,0.231
108,33,1306.000,10933.000,-812.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.451,0.161,0.008
109,34,1655.000,10853.000,-685.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.800,0.299,0.053
110,28,1563.000,11176.000,-745.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.878,0.299,0.008
111,33,1306.000,10933.000,-812.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.451,0.161,0.008
112,35,1188.000,10691.000,-533.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.110,0.015,0.008
113,36,1270.000,10554.000,-502.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.122,0.015,0.044
114,37,1270.000,10554.000,-502.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.122,0.979,0.044
115,38,1188.000,10691.000,-533.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.110,0.979,0.008
116,39,1212.000,10744.000,-131.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.176,0.844,0.008
117,26,1681.000,9898.000,-337.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.075,0.015,0.227
118,40,1663.000,10365.000,-808.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.388,0.158,0.142
119,41,1481.000,10705.000,-751.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.380,0.160,0.056
120,2,1911.000,9944.000,-762.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.322,0.156,0.231
121,3,2319.000,9779.000,-700.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.718,0.302,0.311
122,5,2082.000,10034.000,-699.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.301,0.227
123,41,1481.000,10705.000,-751.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.380,0.160,0.056
124,34,1655.000,10853.000,-685.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.800,0.299,0.053
125,33,1306.000,10933.000,-812.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.451,0.161,0.008
126,5,2082.000,10034.000,-699.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.301,0.227
127,4,2402.000,9866.000,-432.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.894,0.434,0.309
128,22,2179.000,10253.000,-406.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.435,0.227
129,34,1655.000,10853.000,-685.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.800,0.299,0.053
130,29,1760.000,11017.000,-405.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.965,0.437,0.055
131,28,1563.000,11176.000,-745.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.878,0.299,0.008
132,22,2179.000,10253.000,-406.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.435,0.227
133,12,1941.000,9924.000,-42.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.447,0.710,0.256
134,27,1898.000,10043.000,-63.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.541,0.707,0.205
135,29,1760.000,11017.000,-405.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.965,0.437,0.055
136,31,1526.000,10831.000,-31.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.643,0.696,0.042
137,30,1688.000,11277.000,-404.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.437,0.008
138,31,1526.000,10831.000,-31.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.643,0.696,0.042
139,39,1212.000,10744.000,-131.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.176,0.844,0.008
140,32,1457.000,10979.000,-24.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.631,0.694,0.008
141,27,1898.000,10043.000,-63.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.541,0.707,0.205
142,14,1681.000,9898.000,-337.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.075,0.979,0.227
143,42,1275.000,10625.000,-160.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.863,0.039
144,43,3945.000,9679.000,-1055.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.102,0.294,0.904
145,44,4543.000,9744.000,-1104.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.576,0.432,0.905
146,45,4149.000,10419.000,-803.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.345,0.348,0.758
147,46,4282.000,10526.000,-48.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.518,0.479,0.758
148,47,4029.000,9766.000,91.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.315,0.902
149,48,4019.000,10349.000,-142.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.075,0.338,0.759
150,47,4029.000,9766.000,91.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.315,0.902
151,46,4282.000,10526.000,-48.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.518,0.479,0.758
152,49,4710.000,9808.000,95.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.512,0.892
153,47,4029.000,9766.000,91.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.315,0.902
154,49,4710.000,9808.000,95.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.512,0.892
155,50,4411.000,9283.000,49.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.557,0.449,0.969
156,47,4029.000,9766.000,91.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.315,0.902
157,50,4411.000,9283.000,49.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.557,0.449,0.969
158,51,4060.000,9338.000,9.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.200,0.349,0.971
159,45,4149.000,10419.000,-803.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.345,0.348,0.758
160,44,4543.000,9744.000,-1104.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.576,0.432,0.905
161,52,4360.000,10591.000,-723.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.682,0.484,0.751
162,44,4543.000,9744.000,-1104.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.576,0.432,0.905
163,53,4938.000,9789.000,-902.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.539,0.904
164,52,4360.000,10591.000,-723.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.682,0.484,0.751
165,44,4543.000,9744.000,-1104.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.576,0.432,0.905
166,43,3945.000,9679.000,-1055.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.102,0.294,0.904
167,54,4573.000,9161.000,-886.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.450,0.990
168,54,4573.000,9161.000,-886.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.450,0.990
169,43,3945.000,9679.000,-1055.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.102,0.294,0.904
170,55,3990.000,9235.000,-889.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.327,0.987
171,54,4573.000,9161.000,-886.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.450,0.990
172,53,4938.000,9789.000,-902.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.539,0.904
173,44,4543.000,9744.000,-1104.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.576,0.432,0.905
174,56,4149.000,10419.000,-803.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.345,0.746,0.775
175,57,3859.000,10275.000,-486.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.835,0.778
176,58,3945.000,9679.000,-1055.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.102,0.723,0.895
177,58,3945.000,9679.000,-1055.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.102,0.723,0.895
178,59,4019.000,10349.000,-142.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.075,0.927,0.774
179,60,4029.000,9766.000,91.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.968,0.890
180,57,3859.000,10275.000,-486.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.835,0.778
181,59,4019.000,10349.000,-142.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.075,0.927,0.774
182,58,3945.000,9679.000,-1055.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.102,0.723,0.895
183,61,4505.000,10685.000,-398.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.918,0.858,0.737
184,62,4710.000,9808.000,95.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.968,0.866
185,63,4282.000,10526.000,-48.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.518,0.940,0.757
186,64,4573.000,9161.000,-886.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.717,0.987
187,62,4710.000,9808.000,95.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.968,0.866
188,65,4938.000,9789.000,-902.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.715,0.869
189,66,4411.000,9283.000,49.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.557,0.954,0.973
190,67,3990.000,9235.000,-889.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.718,0.953
191,68,4060.000,9338.000,9.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.200,0.945,0.945
192,67,3990.000,9235.000,-889.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.718,0.953
193,60,4029.000,9766.000,91.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.968,0.890
194,68,4060.000,9338.000,9.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.200,0.945,0.945
195,65,4938.000,9789.000,-902.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.715,0.869
196,62,4710.000,9808.000,95.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.968,0.866
197,61,4505.000,10685.000,-398.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.918,0.858,0.737
198,69,4360.000,10591.000,-723.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.682,0.752,0.752
199,65,4938.000,9789.000,-902.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.715,0.869
200,61,4505.000,10685.000,-398.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.918,0.858,0.737
201,58,3945.000,9679.000,-1055.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.102,0.723,0.895
202,60,4029.000,9766.000,91.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.968,0.890
203,67,3990.000,9235.000,-889.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.718,0.953
204,66,4411.000,9283.000,49.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.557,0.954,0.973
205,62,4710.000,9808.000,95.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.968,0.866
206,64,4573.000,9161.000,-886.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.717,0.987
