VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Normal,TexCoord0[0],TexCoord0[1]
17,3,1727.000,3901.000,-1242.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.286,0.642,0.217
18,15,2512.000,2643.000,-997.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.824,0.835,0.506
19,8,2664.000,1614.000,-873.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.839,0.898,0.784
20,10,2806.000,2755.000,-277.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.945,0.906,0.499
21,14,2012.000,2572.000,-1090.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.259,0.718,0.505
22,12,2183.000,1545.000,-967.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.208,0.796,0.783
23,15,2512.000,2643.000,-997.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.824,0.835,0.506
24,12,2183.000,1545.000,-967.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.208,0.796,0.783
25,8,2664.000,1614.000,-873.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.839,0.898,0.784
26,15,2512.000,2643.000,-997.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.824,0.835,0.506
27,5,1369.000,3930.000,-487.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.024,0.536,0.209
28,3,1727.000,3901.000,-1242.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.286,0.642,0.217
29,6,1514.000,5163.000,-1045.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.153,0.596,0.090
30,4,2090.000,5389.000,-1170.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.690,0.761,0.084
31,6,1514.000,5163.000,-1045.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.153,0.596,0.090
32,3,1727.000,3901.000,-1242.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.286,0.642,0.217
33,2,2190.000,6135.000,-575.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.980,0.831,0.014
34,4,2090.000,5389.000,-1170.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.690,0.761,0.084
35,0,2405.000,4009.000,-1162.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.849,0.216
36,16,2871.000,822.000,-1448.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.409,0.891
37,17,3069.000,370.000,-817.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.599,0.933
38,18,2852.000,1075.000,-1173.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.827,0.495,0.860
39,19,3286.000,268.000,-1785.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.293,0.943
40,20,3040.000,559.000,-2063.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.788,0.213,0.923
41,21,3155.000,240.000,-2201.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.855,0.168,0.962
42,22,2180.000,807.000,-982.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.055,0.509,0.869
43,23,2119.000,403.000,-1049.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.024,0.553,0.942
44,24,2220.000,414.000,-1443.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.031,0.437,0.940
45,25,2638.000,-22.000,-2761.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.349,0.062,0.975
46,26,3213.000,-24.000,-2305.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.910,0.134,0.984
47,27,2643.000,238.000,-2614.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.569,0.057,0.946
48,21,3155.000,240.000,-2201.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.855,0.168,0.962
49,27,2643.000,238.000,-2614.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.569,0.057,0.946
50,26,3213.000,-24.000,-2305.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.910,0.134,0.984
51,28,2961.000,360.000,-154.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.902,0.808,0.923
52,29,2299.000,416.000,184.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.345,0.937,0.938
53,30,2955.000,973.000,-179.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.914,0.800,0.849
54,31,2280.000,950.000,154.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.337,0.917,0.871
55,30,2955.000,973.000,-179.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.914,0.800,0.849
56,29,2299.000,416.000,184.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.345,0.937,0.938
57,32,1956.000,859.000,-544.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.714,0.887
58,33,2280.000,950.000,154.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.337,0.906,0.879
59,34,1938.000,363.000,-556.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.008,0.714,0.947
60,21,3155.000,240.000,-2201.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.855,0.168,0.962
61,26,3213.000,-24.000,-2305.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.910,0.134,0.984
62,19,3286.000,268.000,-1785.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.293,0.943
63,35,2925.000,0.000,-253.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.698,0.778,0.983
64,28,2961.000,360.000,-154.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.902,0.808,0.923
65,36,3030.000,-6.000,-723.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.890,0.629,0.983
66,37,2231.000,-19.000,-1499.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.114,0.419,0.984
67,24,2220.000,414.000,-1443.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.031,0.437,0.940
68,23,2119.000,403.000,-1049.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.024,0.553,0.942
69,19,3286.000,268.000,-1785.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.293,0.943
70,26,3213.000,-24.000,-2305.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.910,0.134,0.984
71,38,3323.000,-17.000,-1689.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.322,0.984
72,17,3069.000,370.000,-817.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.599,0.933
73,28,2961.000,360.000,-154.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.902,0.808,0.923
74,30,2955.000,973.000,-179.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.914,0.800,0.849
75,27,2643.000,238.000,-2614.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.569,0.057,0.946
76,39,2188.000,268.000,-2241.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.078,0.233,0.958
77,25,2638.000,-22.000,-2761.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.349,0.062,0.975
78,40,2148.000,-20.000,-2273.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.239,0.224,0.984
79,25,2638.000,-22.000,-2761.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.349,0.062,0.975
80,39,2188.000,268.000,-2241.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.078,0.233,0.958
81,39,2188.000,268.000,-2241.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.078,0.233,0.958
82,41,2619.000,621.000,-2375.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.145,0.906
83,42,2519.000,798.000,-1699.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.376,0.277,0.876
84,41,2619.000,621.000,-2375.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.145,0.906
85,39,2188.000,268.000,-2241.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.078,0.233,0.958
86,27,2643.000,238.000,-2614.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.569,0.057,0.946
87,27,2643.000,238.000,-2614.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.569,0.057,0.946
88,21,3155.000,240.000,-2201.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.855,0.168,0.962
89,41,2619.000,621.000,-2375.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.145,0.906
90,17,3069.000,370.000,-817.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.599,0.933
91,36,3030.000,-6.000,-723.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.890,0.629,0.983
92,28,2961.000,360.000,-154.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.902,0.808,0.923
93,35,2925.000,0.000,-253.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.698,0.778,0.983
94,43,2368.000,-16.000,111.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.522,0.904,0.984
95,28,2961.000,360.000,-154.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.902,0.808,0.923
96,29,2299.000,416.000,184.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.345,0.937,0.938
97,28,2961.000,360.000,-154.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.902,0.808,0.923
98,43,2368.000,-16.000,111.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.522,0.904,0.984
99,34,1938.000,363.000,-556.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.008,0.714,0.947
100,44,2299.000,416.000,184.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.345,0.924,0.943
101,45,2069.000,-17.000,-524.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.718,0.984
102,32,1956.000,859.000,-544.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.714,0.887
103,34,1938.000,363.000,-556.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.008,0.714,0.947
104,23,2119.000,403.000,-1049.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.024,0.553,0.942
105,34,1938.000,363.000,-556.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.008,0.714,0.947
106,45,2069.000,-17.000,-524.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.718,0.984
107,46,2255.000,-18.000,-996.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.267,0.566,0.984
108,24,2220.000,414.000,-1443.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.031,0.437,0.940
109,37,2231.000,-19.000,-1499.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.114,0.419,0.984
110,39,2188.000,268.000,-2241.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.078,0.233,0.958
111,47,2403.000,1026.000,-1258.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.275,0.417,0.848
112,24,2220.000,414.000,-1443.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.031,0.437,0.940
113,42,2519.000,798.000,-1699.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.376,0.277,0.876
114,42,2519.000,798.000,-1699.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.376,0.277,0.876
115,24,2220.000,414.000,-1443.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.031,0.437,0.940
116,39,2188.000,268.000,-2241.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.078,0.233,0.958
117,41,2619.000,621.000,-2375.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.145,0.906
118,20,3040.000,559.000,-2063.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.788,0.213,0.923
119,42,2519.000,798.000,-1699.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.376,0.277,0.876
120,16,2871.000,822.000,-1448.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.409,0.891
121,48,3149.000,316.000,-1270.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.969,0.457,0.940
122,17,3069.000,370.000,-817.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.599,0.933
123,48,3149.000,316.000,-1270.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.969,0.457,0.940
124,49,3141.000,-11.000,-1167.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.489,0.983
125,17,3069.000,370.000,-817.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.599,0.933
126,36,3030.000,-6.000,-723.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.890,0.629,0.983
127,17,3069.000,370.000,-817.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.599,0.933
128,49,3141.000,-11.000,-1167.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.489,0.983
129,40,2148.000,-20.000,-2273.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.239,0.224,0.984
130,39,2188.000,268.000,-2241.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.078,0.233,0.958
131,37,2231.000,-19.000,-1499.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.114,0.419,0.984
132,47,2403.000,1026.000,-1258.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.275,0.417,0.848
133,50,2664.000,1614.000,-873.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.839,0.620,0.809
134,51,2183.000,1545.000,-967.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.208,0.534,0.808
135,42,2519.000,798.000,-1699.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.376,0.277,0.876
136,16,2871.000,822.000,-1448.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.409,0.891
137,18,2852.000,1075.000,-1173.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.827,0.495,0.860
138,20,3040.000,559.000,-2063.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.788,0.213,0.923
139,19,3286.000,268.000,-1785.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.293,0.943
140,16,2871.000,822.000,-1448.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.409,0.891
141,42,2519.000,798.000,-1699.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.376,0.277,0.876
142,20,3040.000,559.000,-2063.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.788,0.213,0.923
143,16,2871.000,822.000,-1448.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.409,0.891
144,20,3040.000,559.000,-2063.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.788,0.213,0.923
145,41,2619.000,621.000,-2375.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.145,0.906
146,21,3155.000,240.000,-2201.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.855,0.168,0.962
147,33,2280.000,950.000,154.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.337,0.906,0.879
148,44,2299.000,416.000,184.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.345,0.924,0.943
149,34,1938.000,363.000,-556.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.008,0.714,0.947
150,44,2299.000,416.000,184.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.345,0.924,0.943
151,52,2368.000,-16.000,111.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.522,0.886,0.984
152,45,2069.000,-17.000,-524.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.718,0.984
153,16,2871.000,822.000,-1448.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.409,0.891
154,19,3286.000,268.000,-1785.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.293,0.943
155,48,3149.000,316.000,-1270.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.969,0.457,0.940
156,19,3286.000,268.000,-1785.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.293,0.943
157,38,3323.000,-17.000,-1689.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.322,0.984
158,48,3149.000,316.000,-1270.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.969,0.457,0.940
159,49,3141.000,-11.000,-1167.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.489,0.983
160,48,3149.000,316.000,-1270.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.969,0.457,0.940
161,38,3323.000,-17.000,-1689.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.322,0.984
162,18,2852.000,1075.000,-1173.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.827,0.495,0.860
163,17,3069.000,370.000,-817.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.599,0.933
164,53,2930.000,1141.000,-673.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.976,0.648,0.852
165,42,2519.000,798.000,-1699.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.376,0.277,0.876
166,18,2852.000,1075.000,-1173.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.827,0.495,0.860
167,47,2403.000,1026.000,-1258.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.275,0.417,0.848
168,47,2403.000,1026.000,-1258.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.275,0.417,0.848
169,18,2852.000,1075.000,-1173.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.827,0.495,0.860
170,50,2664.000,1614.000,-873.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.839,0.620,0.809
171,22,2180.000,807.000,-982.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.055,0.509,0.869
172,24,2220.000,414.000,-1443.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.031,0.437,0.940
173,47,2403.000,1026.000,-1258.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.275,0.417,0.848
174,51,2183.000,1545.000,-967.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.208,0.534,0.808
175,22,2180.000,807.000,-982.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.055,0.509,0.869
176,47,2403.000,1026.000,-1258.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.275,0.417,0.848
177,51,2183.000,1545.000,-967.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.208,0.534,0.808
178,54,1984.000,1557.000,-374.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.008,0.744,0.809
179,22,2180.000,807.000,-982.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.055,0.509,0.869
180,54,1984.000,1557.000,-374.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.008,0.744,0.809
181,32,1956.000,859.000,-544.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.714,0.887
182,22,2180.000,807.000,-982.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.055,0.509,0.869
183,54,1984.000,1557.000,-374.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.008,0.744,0.809
184,55,2313.000,1631.000,62.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.294,0.863,0.809
185,32,1956.000,859.000,-544.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.714,0.887
186,55,2313.000,1631.000,62.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.294,0.863,0.809
187,33,2280.000,950.000,154.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.337,0.906,0.879
188,32,1956.000,859.000,-544.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.714,0.887
189,56,2313.000,1631.000,62.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.294,0.878,0.808
190,57,2864.000,1723.000,-237.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.918,0.777,0.808
191,31,2280.000,950.000,154.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.337,0.917,0.871
192,30,2955.000,973.000,-179.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.914,0.800,0.849
193,31,2280.000,950.000,154.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.337,0.917,0.871
194,57,2864.000,1723.000,-237.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.918,0.777,0.808
195,17,3069.000,370.000,-817.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.599,0.933
196,30,2955.000,973.000,-179.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.914,0.800,0.849
197,53,2930.000,1141.000,-673.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.976,0.648,0.852
198,53,2930.000,1141.000,-673.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.976,0.648,0.852
199,30,2955.000,973.000,-179.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.914,0.800,0.849
200,57,2864.000,1723.000,-237.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.918,0.777,0.808
201,57,2864.000,1723.000,-237.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.918,0.777,0.808
202,50,2664.000,1614.000,-873.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.839,0.620,0.809
203,53,2930.000,1141.000,-673.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.976,0.648,0.852
204,18,2852.000,1075.000,-1173.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.827,0.495,0.860
205,53,2930.000,1141.000,-673.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.976,0.648,0.852
206,50,2664.000,1614.000,-873.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.839,0.620,0.809
