VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Normal,TexCoord0[0],TexCoord0[1]
33,11,338.000,14599.000,-1020.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.096,0.355
34,10,576.000,14571.000,-732.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.198,0.363
35,9,430.000,14917.000,-931.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.820,0.139,0.272
36,12,437.000,14298.000,506.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.636,0.440
37,13,0.000,14364.000,647.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.739,0.414
38,2,0.000,14851.000,691.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.745,0.283
39,1,516.000,14809.000,503.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.890,0.635,0.296
40,4,687.000,14699.000,81.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.486,0.327
41,14,622.000,14208.000,165.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.515,0.465
42,14,622.000,14208.000,165.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.515,0.465
43,12,437.000,14298.000,506.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.636,0.440
44,1,516.000,14809.000,503.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.890,0.635,0.296
45,4,687.000,14699.000,81.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.486,0.327
46,6,672.000,14606.000,-388.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.319,0.353
47,15,643.000,14096.000,-301.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.350,0.496
48,15,643.000,14096.000,-301.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.350,0.496
49,14,622.000,14208.000,165.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.515,0.465
50,4,687.000,14699.000,81.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.486,0.327
51,13,0.000,14364.000,647.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.739,0.414
52,12,437.000,14298.000,506.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.636,0.440
53,16,436.000,13946.000,640.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.683,0.538
54,16,436.000,13946.000,640.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.683,0.538
55,17,0.000,14110.000,834.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.805,0.486
56,13,0.000,14364.000,647.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.739,0.414
57,12,437.000,14298.000,506.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.636,0.440
58,14,622.000,14208.000,165.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.515,0.465
59,18,737.000,13814.000,310.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.567,0.575
60,18,737.000,13814.000,310.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.567,0.575
61,16,436.000,13946.000,640.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.683,0.538
62,12,437.000,14298.000,506.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.636,0.440
63,14,622.000,14208.000,165.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.515,0.465
64,15,643.000,14096.000,-301.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.350,0.496
65,19,756.000,13633.000,-209.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.976,0.383,0.626
66,19,756.000,13633.000,-209.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.976,0.383,0.626
67,18,737.000,13814.000,310.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.567,0.575
68,14,622.000,14208.000,165.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.515,0.465
69,20,0.000,14523.000,-1159.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.009,0.369
70,11,338.000,14599.000,-1020.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.096,0.355
71,9,430.000,14917.000,-931.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.820,0.139,0.272
72,9,430.000,14917.000,-931.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.820,0.139,0.272
73,21,0.000,14939.000,-1088.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.014,0.233
74,20,0.000,14523.000,-1159.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.009,0.369
75,21,0.000,14939.000,-1088.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.014,0.233
76,9,430.000,14917.000,-931.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.820,0.139,0.272
77,7,432.000,15164.000,-690.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.224,0.203
78,7,432.000,15164.000,-690.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.224,0.203
79,22,0.000,15290.000,-784.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.494,0.159,0.082
80,21,0.000,14939.000,-1088.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.014,0.233
81,22,0.000,15290.000,-784.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.494,0.159,0.082
82,7,432.000,15164.000,-690.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.224,0.203
83,8,409.000,15367.000,-73.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.780,0.431,0.140
84,8,409.000,15367.000,-73.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.780,0.431,0.140
85,23,0.000,15519.000,-124.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.494,0.416,0.025
86,22,0.000,15290.000,-784.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.494,0.159,0.082
87,23,0.000,15519.000,-124.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.494,0.416,0.025
88,8,409.000,15367.000,-73.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.780,0.431,0.140
89,0,453.000,15211.000,336.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.576,0.184
90,0,453.000,15211.000,336.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.576,0.184
91,24,0.000,15309.000,450.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.647,0.106
92,23,0.000,15519.000,-124.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.494,0.416,0.025
93,2,0.000,14851.000,691.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.745,0.283
94,24,0.000,15309.000,450.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.647,0.106
95,0,453.000,15211.000,336.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.576,0.184
96,2,0.000,14851.000,691.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.745,0.283
97,1,516.000,14809.000,503.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.890,0.635,0.296
98,12,437.000,14298.000,506.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.636,0.440
99,10,576.000,14571.000,-732.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.198,0.363
100,25,570.000,14524.000,-729.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.945,0.199,0.376
101,15,643.000,14096.000,-301.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.350,0.496
102,15,643.000,14096.000,-301.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.350,0.496
103,6,672.000,14606.000,-388.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.319,0.353
104,10,576.000,14571.000,-732.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.198,0.363
105,26,522.000,13986.000,-683.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.215,0.527
106,27,661.000,13327.000,-673.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.219,0.711
107,19,756.000,13633.000,-209.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.976,0.383,0.626
108,19,756.000,13633.000,-209.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.976,0.383,0.626
109,15,643.000,14096.000,-301.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.350,0.496
110,26,522.000,13986.000,-683.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.215,0.527
111,11,338.000,14599.000,-1020.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.096,0.355
112,28,337.000,14537.000,-1019.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.096,0.373
113,10,576.000,14571.000,-732.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.198,0.363
114,29,350.000,13946.000,-956.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.119,0.538
115,30,423.000,13153.000,-962.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.835,0.116,0.760
116,27,661.000,13327.000,-673.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.219,0.711
117,27,661.000,13327.000,-673.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.219,0.711
118,26,522.000,13986.000,-683.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.215,0.527
119,29,350.000,13946.000,-956.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.119,0.538
120,31,64.000,14327.000,-1090.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.025,0.423
121,11,338.000,14599.000,-1020.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.096,0.355
122,20,0.000,14523.000,-1159.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.009,0.369
123,30,423.000,13153.000,-962.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.835,0.116,0.760
124,29,350.000,13946.000,-956.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.119,0.538
125,32,256.000,13926.000,-1025.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.808,0.094,0.544
126,32,256.000,13926.000,-1025.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.808,0.094,0.544
127,33,220.000,12939.000,-1176.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.839,0.041,0.820
128,30,423.000,13153.000,-962.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.835,0.116,0.760
129,34,344.000,14153.000,-955.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.119,0.480
130,35,354.000,14352.000,-928.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.128,0.424
131,36,266.000,14145.000,-1002.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.102,0.482
132,35,354.000,14352.000,-928.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.128,0.424
133,34,344.000,14153.000,-955.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.119,0.480
134,26,522.000,13986.000,-683.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.215,0.527
135,26,522.000,13986.000,-683.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.215,0.527
136,25,570.000,14524.000,-729.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.945,0.199,0.376
137,35,354.000,14352.000,-928.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.128,0.424
138,25,570.000,14524.000,-729.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.945,0.199,0.376
139,26,522.000,13986.000,-683.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.215,0.527
140,15,643.000,14096.000,-301.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.350,0.496
141,29,350.000,13946.000,-956.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.119,0.538
142,36,266.000,14145.000,-1002.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.102,0.482
143,32,256.000,13926.000,-1025.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.808,0.094,0.544
144,29,350.000,13946.000,-956.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.119,0.538
145,34,344.000,14153.000,-955.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.119,0.480
146,36,266.000,14145.000,-1002.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.102,0.482
147,34,344.000,14153.000,-955.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.119,0.480
148,29,350.000,13946.000,-956.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.119,0.538
149,26,522.000,13986.000,-683.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.215,0.527
150,37,0.000,14313.000,-1153.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.009,0.427
151,38,0.000,14023.000,-1208.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.007,0.510
152,39,49.000,14028.000,-1166.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.824,0.017,0.509
153,28,337.000,14537.000,-1019.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.096,0.373
154,11,338.000,14599.000,-1020.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.096,0.355
155,31,64.000,14327.000,-1090.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.025,0.423
156,20,0.000,14523.000,-1159.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.009,0.369
157,37,0.000,14313.000,-1153.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.009,0.427
158,31,64.000,14327.000,-1090.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.025,0.423
159,31,64.000,14327.000,-1090.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.025,0.423
160,37,0.000,14313.000,-1153.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.009,0.427
161,39,49.000,14028.000,-1166.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.824,0.017,0.509
162,40,0.000,13533.000,-860.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.807,0.295
163,41,191.000,13542.000,-829.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.833,0.277
164,42,125.000,13807.000,-875.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.616,0.791,0.225
165,43,66.000,14041.000,-1085.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.752,0.192
166,44,0.000,14044.000,-1100.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.741,0.197
167,45,0.000,13986.000,-969.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.749,0.209
168,41,191.000,13542.000,-829.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.833,0.277
169,46,324.000,13623.000,-570.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.882,0.869,0.232
170,47,394.000,13815.000,-634.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.910,0.849,0.193
171,44,0.000,14044.000,-1100.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.741,0.197
172,43,66.000,14041.000,-1085.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.752,0.192
173,48,50.000,14399.000,-973.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.675,0.708,0.126
174,49,100.000,14379.000,-903.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.808,0.721,0.124
175,48,50.000,14399.000,-973.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.675,0.708,0.126
176,43,66.000,14041.000,-1085.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.752,0.192
177,50,321.000,14055.000,-830.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.776,0.793,0.159
178,51,490.000,14075.000,-673.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.906,0.825,0.136
179,52,505.000,14250.000,-682.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.937,0.803,0.102
180,53,521.000,14368.000,-691.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.894,0.788,0.076
181,54,296.000,14377.000,-817.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.741,0.750,0.101
182,55,326.000,14210.000,-835.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.745,0.775,0.131
183,48,50.000,14399.000,-973.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.675,0.708,0.126
184,49,100.000,14379.000,-903.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.808,0.721,0.124
185,56,285.000,14545.000,-982.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.718,0.718,0.074
186,56,285.000,14545.000,-982.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.718,0.718,0.074
187,57,0.000,14517.000,-1038.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.681,0.102
188,48,50.000,14399.000,-973.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.675,0.708,0.126
189,54,296.000,14377.000,-817.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.741,0.750,0.101
190,53,521.000,14368.000,-691.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.894,0.788,0.076
191,58,512.000,14583.000,-781.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.902,0.751,0.038
192,58,512.000,14583.000,-781.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.902,0.751,0.038
193,56,285.000,14545.000,-982.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.718,0.718,0.074
194,54,296.000,14377.000,-817.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.741,0.750,0.101
195,57,0.000,14517.000,-1038.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.681,0.102
196,56,285.000,14545.000,-982.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.718,0.718,0.074
197,59,278.000,14788.000,-969.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.706,0.672,0.027
198,59,278.000,14788.000,-969.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.706,0.672,0.027
199,58,512.000,14583.000,-781.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.902,0.751,0.038
200,60,474.000,14797.000,-831.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.902,0.700,0.006
201,58,512.000,14583.000,-781.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.902,0.751,0.038
202,59,278.000,14788.000,-969.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.706,0.672,0.027
203,56,285.000,14545.000,-982.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.718,0.718,0.074
204,61,0.000,13433.000,-498.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.830,0.332
205,62,169.000,13490.000,-471.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.788,0.886,0.283
206,63,167.000,13450.000,-721.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.856,0.283
207,41,191.000,13542.000,-829.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.773,0.833,0.277
208,40,0.000,13533.000,-860.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.807,0.295
209,64,0.000,13427.000,-744.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.831,0.333
