VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Normal,TexCoord0[0],TexCoord0[1]
18,6,2527.000,1318.000,-592.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.506,0.521,0.649
19,4,2111.000,1763.000,-1.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.086,0.646,0.597
20,9,2089.000,1216.000,3.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.075,0.657,0.653
21,3,2395.000,2270.000,-321.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.559,0.541
22,6,2527.000,1318.000,-592.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.506,0.521,0.649
23,7,2809.000,1849.000,128.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.646,0.596
24,10,2744.000,3380.000,-40.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.630,0.415
25,3,2395.000,2270.000,-321.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.559,0.541
26,7,2809.000,1849.000,128.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.646,0.596
27,10,2744.000,3380.000,-40.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.630,0.415
28,5,2268.000,3417.000,-410.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.596,0.537,0.403
29,3,2395.000,2270.000,-321.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.559,0.541
30,5,2268.000,3417.000,-410.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.596,0.537,0.403
31,10,2744.000,3380.000,-40.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.630,0.415
32,11,2580.000,4575.000,-377.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.592,0.281
33,2,2116.000,4381.000,-691.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.451,0.502,0.274
34,5,2268.000,3417.000,-410.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.596,0.537,0.403
35,11,2580.000,4575.000,-377.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.592,0.281
36,12,2633.000,610.000,-2444.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.467,0.120,0.589
37,13,3092.000,524.000,-1440.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.259,0.619
38,14,2594.000,1036.000,-1686.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.424,0.234,0.519
39,15,3306.000,23.000,-2238.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.139,0.696
40,16,3590.000,-18.000,-1171.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.741,0.312,0.698
41,13,3092.000,524.000,-1440.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.259,0.619
42,13,3092.000,524.000,-1440.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.259,0.619
43,12,2633.000,610.000,-2444.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.467,0.120,0.589
44,15,3306.000,23.000,-2238.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.139,0.696
45,17,2750.000,17.000,-3108.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.478,0.032,0.694
46,12,2633.000,610.000,-2444.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.467,0.120,0.589
47,18,2217.000,23.000,-2363.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.102,0.138,0.696
48,18,2217.000,23.000,-2363.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.102,0.138,0.696
49,12,2633.000,610.000,-2444.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.467,0.120,0.589
50,19,2141.000,341.000,-1529.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.129,0.259,0.620
51,19,2141.000,341.000,-1529.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.129,0.259,0.620
52,20,1882.000,-6.000,-1321.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.263,0.312,0.698
53,18,2217.000,23.000,-2363.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.102,0.138,0.696
54,12,2633.000,610.000,-2444.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.467,0.120,0.589
55,14,2594.000,1036.000,-1686.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.424,0.234,0.519
56,19,2141.000,341.000,-1529.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.129,0.259,0.620
57,15,3306.000,23.000,-2238.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.139,0.696
58,12,2633.000,610.000,-2444.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.467,0.120,0.589
59,17,2750.000,17.000,-3108.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.478,0.032,0.694
60,14,2594.000,1036.000,-1686.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.424,0.234,0.519
61,13,3092.000,524.000,-1440.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.259,0.619
62,19,2141.000,341.000,-1529.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.129,0.259,0.620
63,20,1882.000,-6.000,-1321.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.263,0.312,0.698
64,19,2141.000,341.000,-1529.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.129,0.259,0.620
65,13,3092.000,524.000,-1440.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.259,0.619
66,13,3092.000,524.000,-1440.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.259,0.619
67,16,3590.000,-18.000,-1171.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.741,0.312,0.698
68,20,1882.000,-6.000,-1321.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.263,0.312,0.698
69,21,2371.000,5479.000,-559.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.933,0.557,0.167
70,11,2580.000,4575.000,-377.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.592,0.281
71,22,2694.000,5883.000,272.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.677,0.116
72,23,2111.000,6067.000,1045.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.686,0.790,0.090
73,24,2948.000,4939.000,430.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.988,0.698,0.266
74,25,2297.000,5051.000,1349.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.643,0.882,0.211
75,26,1044.000,5697.000,284.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.008,0.677,0.116
76,27,1368.000,4906.000,1168.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.137,0.794,0.232
77,28,1071.000,4374.000,341.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.027,0.697,0.266
78,29,813.000,6467.000,113.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.047,0.644,0.018
79,26,1044.000,5697.000,284.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.008,0.677,0.116
80,30,1445.000,5232.000,-606.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.110,0.557,0.168
81,21,2371.000,5479.000,-559.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.933,0.557,0.167
82,31,2681.000,6751.000,368.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.644,0.018
83,32,2303.000,6519.000,-1001.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.635,0.480,0.048
84,33,1333.000,5894.000,766.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.730,0.101
85,25,2297.000,5051.000,1349.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.643,0.882,0.211
86,27,1368.000,4906.000,1168.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.137,0.794,0.232
87,24,2948.000,4939.000,430.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.988,0.698,0.266
88,34,2828.000,3534.000,651.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.988,0.726,0.421
89,25,2297.000,5051.000,1349.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.643,0.882,0.211
90,25,2297.000,5051.000,1349.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.643,0.882,0.211
91,35,2458.000,3690.000,1272.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.753,0.874,0.374
92,36,1900.000,3517.000,1246.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.251,0.815,0.405
93,37,1619.000,2956.000,509.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.726,0.421
94,28,1071.000,4374.000,341.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.027,0.697,0.266
95,27,1368.000,4906.000,1168.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.137,0.794,0.232
96,10,2744.000,3380.000,-40.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.630,0.415
97,24,2948.000,4939.000,430.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.988,0.698,0.266
98,11,2580.000,4575.000,-377.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.592,0.281
99,34,2828.000,3534.000,651.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.988,0.726,0.421
100,38,2958.000,1968.000,808.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.953,0.767,0.589
101,35,2458.000,3690.000,1272.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.753,0.874,0.374
102,39,2337.000,2104.000,1255.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.369,0.860,0.569
103,35,2458.000,3690.000,1272.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.753,0.874,0.374
104,38,2958.000,1968.000,808.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.953,0.767,0.589
105,34,2828.000,3534.000,651.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.988,0.726,0.421
106,7,2809.000,1849.000,128.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.646,0.596
107,38,2958.000,1968.000,808.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.953,0.767,0.589
108,37,1619.000,2956.000,509.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.726,0.421
109,40,1840.000,1762.000,525.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.767,0.589
110,4,2111.000,1763.000,-1.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.086,0.646,0.597
111,1,1798.000,3259.000,-87.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.630,0.415
112,37,1619.000,2956.000,509.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.726,0.421
113,4,2111.000,1763.000,-1.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.086,0.646,0.597
114,34,2828.000,3534.000,651.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.988,0.726,0.421
115,10,2744.000,3380.000,-40.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.630,0.415
116,7,2809.000,1849.000,128.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.646,0.596
117,37,1619.000,2956.000,509.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.726,0.421
118,36,1900.000,3517.000,1246.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.251,0.815,0.405
119,40,1840.000,1762.000,525.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.767,0.589
120,28,1071.000,4374.000,341.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.027,0.697,0.266
121,37,1619.000,2956.000,509.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.726,0.421
122,1,1798.000,3259.000,-87.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.630,0.415
123,1,1798.000,3259.000,-87.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.165,0.630,0.415
124,0,1582.000,4322.000,-403.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.592,0.282
125,28,1071.000,4374.000,341.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.027,0.697,0.266
126,37,1619.000,2956.000,509.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.726,0.421
127,27,1368.000,4906.000,1168.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.137,0.794,0.232
128,36,1900.000,3517.000,1246.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.251,0.815,0.405
129,36,1900.000,3517.000,1246.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.251,0.815,0.405
130,27,1368.000,4906.000,1168.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.137,0.794,0.232
131,25,2297.000,5051.000,1349.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.643,0.882,0.211
132,36,1900.000,3517.000,1246.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.251,0.815,0.405
133,39,2337.000,2104.000,1255.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.369,0.860,0.569
134,40,1840.000,1762.000,525.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.767,0.589
135,36,1900.000,3517.000,1246.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.251,0.815,0.405
136,35,2458.000,3690.000,1272.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.753,0.874,0.374
137,39,2337.000,2104.000,1255.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.369,0.860,0.569
138,30,1445.000,5232.000,-606.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.110,0.557,0.168
139,28,1071.000,4374.000,341.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.027,0.697,0.266
140,0,1582.000,4322.000,-403.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.592,0.282
141,22,2694.000,5883.000,272.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.677,0.116
142,31,2681.000,6751.000,368.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.847,0.644,0.018
143,21,2371.000,5479.000,-559.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.933,0.557,0.167
144,23,2111.000,6067.000,1045.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.686,0.790,0.090
145,41,1181.000,6596.000,841.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.224,0.733,0.009
146,42,1946.000,6738.000,1088.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.573,0.803,0.008
147,33,1333.000,5894.000,766.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.184,0.730,0.101
148,29,813.000,6467.000,113.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.047,0.644,0.018
149,41,1181.000,6596.000,841.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.224,0.733,0.009
150,29,813.000,6467.000,113.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.047,0.644,0.018
151,30,1445.000,5232.000,-606.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.110,0.557,0.168
152,43,1244.000,6180.000,-1025.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.094,0.480,0.048
153,34,2828.000,3534.000,651.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.988,0.726,0.421
154,24,2948.000,4939.000,430.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.988,0.698,0.266
155,10,2744.000,3380.000,-40.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.630,0.415
156,34,2828.000,3534.000,651.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.988,0.726,0.421
157,35,2458.000,3690.000,1272.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.753,0.874,0.374
158,25,2297.000,5051.000,1349.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.643,0.882,0.211
159,44,3073.000,1386.000,893.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.782,0.669
160,45,3174.000,623.000,991.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.793,0.737
161,46,2337.000,586.000,1460.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.447,0.876,0.739
162,46,2337.000,586.000,1460.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.447,0.876,0.739
163,47,2380.000,1354.000,1326.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.443,0.862,0.649
164,44,3073.000,1386.000,893.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.782,0.669
165,48,1669.000,574.000,805.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.793,0.737
166,49,1751.000,1253.000,653.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.012,0.782,0.669
167,47,2380.000,1354.000,1326.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.443,0.862,0.649
168,50,3301.000,2.000,81.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.627,0.804
169,51,3265.000,8.000,937.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.790,0.800
170,45,3174.000,623.000,991.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.793,0.737
171,44,3073.000,1386.000,893.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.782,0.669
172,52,3179.000,701.000,-37.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.976,0.620,0.734
173,45,3174.000,623.000,991.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.793,0.737
174,45,3174.000,623.000,991.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.793,0.737
175,52,3179.000,701.000,-37.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.976,0.620,0.734
176,50,3301.000,2.000,81.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.627,0.804
177,45,3174.000,623.000,991.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.793,0.737
178,51,3265.000,8.000,937.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.790,0.800
179,53,2392.000,-8.000,1437.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.573,0.906,0.802
180,53,2392.000,-8.000,1437.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.573,0.906,0.802
181,46,2337.000,586.000,1460.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.447,0.876,0.739
182,45,3174.000,623.000,991.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.793,0.737
183,54,1598.000,-10.000,801.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.059,0.790,0.800
184,48,1669.000,574.000,805.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.793,0.737
185,46,2337.000,586.000,1460.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.447,0.876,0.739
186,55,1982.000,618.000,-219.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.051,0.620,0.733
187,49,1751.000,1253.000,653.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.012,0.782,0.669
188,48,1669.000,574.000,805.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.793,0.737
189,56,1933.000,-11.000,-169.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.027,0.627,0.804
190,48,1669.000,574.000,805.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.793,0.737
191,54,1598.000,-10.000,801.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.059,0.790,0.800
192,48,1669.000,574.000,805.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.020,0.793,0.737
193,47,2380.000,1354.000,1326.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.443,0.862,0.649
194,46,2337.000,586.000,1460.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.447,0.876,0.739
195,54,1598.000,-10.000,801.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.059,0.790,0.800
196,46,2337.000,586.000,1460.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.447,0.876,0.739
197,53,2392.000,-8.000,1437.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.573,0.906,0.802
198,9,2089.000,1216.000,3.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.075,0.657,0.653
199,4,2111.000,1763.000,-1.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.086,0.646,0.597
200,40,1840.000,1762.000,525.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.767,0.589
201,9,2089.000,1216.000,3.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.075,0.657,0.653
202,40,1840.000,1762.000,525.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.767,0.589
203,49,1751.000,1253.000,653.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.012,0.782,0.669
204,49,1751.000,1253.000,653.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.012,0.782,0.669
205,40,1840.000,1762.000,525.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.004,0.767,0.589
206,39,2337.000,2104.000,1255.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.369,0.860,0.569
207,49,1751.000,1253.000,653.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.012,0.782,0.669
