VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Normal,TexCoord0[0],TexCoord0[1]
41,14,2732.000,11700.000,620.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.855,0.975,0.015
42,13,2983.000,11299.000,701.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.975,0.082
43,3,2996.000,11314.000,-164.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.827,0.800,0.121
44,1,3322.000,10783.000,-412.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.933,0.798,0.223
45,13,2983.000,11299.000,701.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.975,0.082
46,1,3322.000,10783.000,-412.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.933,0.798,0.223
47,15,3364.000,10528.000,402.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.975,0.220
48,15,3364.000,10528.000,402.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.975,0.220
49,1,3322.000,10783.000,-412.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.933,0.798,0.223
50,12,3410.000,10001.000,-424.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.833,0.335
51,12,3410.000,10001.000,-424.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.833,0.335
52,16,3361.000,9788.000,-2.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.974,0.342
53,15,3364.000,10528.000,402.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.975,0.220
54,14,2732.000,11700.000,620.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.855,0.975,0.015
55,6,2723.000,11588.000,-101.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.800,0.768,0.065
56,3,2996.000,11314.000,-164.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.827,0.800,0.121
57,17,3127.000,9908.000,-763.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.427,0.668,0.347
58,11,2614.000,9641.000,-388.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.075,0.367,0.338
59,18,2629.000,9582.000,-466.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.035,0.380,0.350
60,0,3097.000,9979.000,-706.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.651,0.670,0.333
61,19,3455.000,9939.000,-472.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.829,0.348
62,12,3410.000,10001.000,-424.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.833,0.335
63,20,3417.000,9724.000,-19.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.835,0.974,0.355
64,12,3410.000,10001.000,-424.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.833,0.335
65,19,3455.000,9939.000,-472.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.829,0.348
66,17,3127.000,9908.000,-763.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.427,0.668,0.347
67,19,3455.000,9939.000,-472.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.829,0.348
68,0,3097.000,9979.000,-706.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.651,0.670,0.333
69,11,2614.000,9641.000,-388.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.075,0.367,0.338
70,17,3127.000,9908.000,-763.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.427,0.668,0.347
71,0,3097.000,9979.000,-706.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.651,0.670,0.333
72,12,3410.000,10001.000,-424.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.833,0.335
73,20,3417.000,9724.000,-19.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.835,0.974,0.355
74,16,3361.000,9788.000,-2.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.974,0.342
75,21,2670.000,9487.000,6.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.125,0.228,0.344
76,11,2614.000,9641.000,-388.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.075,0.367,0.338
77,22,2218.000,10030.000,189.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.114,0.262,0.235
78,8,2036.000,10748.000,-171.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.043,0.409,0.144
79,23,1921.000,11279.000,773.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.129,0.206,0.029
80,24,1970.000,10697.000,582.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.133,0.230,0.112
81,8,2036.000,10748.000,-171.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.043,0.409,0.144
82,24,1970.000,10697.000,582.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.133,0.230,0.112
83,22,2218.000,10030.000,189.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.114,0.262,0.235
84,22,2218.000,10030.000,189.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.114,0.262,0.235
85,10,2228.000,10234.000,-407.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.110,0.422,0.236
86,8,2036.000,10748.000,-171.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.043,0.409,0.144
87,22,2218.000,10030.000,189.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.114,0.262,0.235
88,11,2614.000,9641.000,-388.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.075,0.367,0.338
89,10,2228.000,10234.000,-407.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.110,0.422,0.236
90,11,2614.000,9641.000,-388.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.075,0.367,0.338
91,21,2670.000,9487.000,6.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.125,0.228,0.344
92,25,2670.000,9405.000,-43.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.067,0.238,0.356
93,26,2667.000,8989.000,-295.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.094,0.285,0.417
94,27,2744.000,9139.000,-1060.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.098,0.472,0.441
95,18,2629.000,9582.000,-466.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.035,0.380,0.350
96,28,2983.000,11299.000,701.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.008,0.080
97,29,2508.000,10994.000,926.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.087,0.086
98,30,2279.000,11601.000,824.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.565,0.082,0.017
99,28,2983.000,11299.000,701.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.008,0.080
100,30,2279.000,11601.000,824.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.565,0.082,0.017
101,31,2732.000,11700.000,620.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.855,0.008,0.017
102,29,2508.000,10994.000,926.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.087,0.086
103,28,2983.000,11299.000,701.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.008,0.080
104,32,3364.000,10528.000,402.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.007,0.223
105,29,2508.000,10994.000,926.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.087,0.086
106,32,3364.000,10528.000,402.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.007,0.223
107,33,2721.000,10209.000,627.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.537,0.110,0.219
108,33,2721.000,10209.000,627.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.537,0.110,0.219
109,32,3364.000,10528.000,402.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.922,0.007,0.223
110,34,3361.000,9788.000,-2.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.007,0.342
111,33,2721.000,10209.000,627.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.537,0.110,0.219
112,34,3361.000,9788.000,-2.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.007,0.342
113,35,2970.000,9635.000,265.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.431,0.113,0.327
114,23,1921.000,11279.000,773.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.129,0.206,0.029
115,8,2036.000,10748.000,-171.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.043,0.409,0.144
116,9,1869.000,11088.000,88.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.051,0.369,0.076
117,22,2218.000,10030.000,189.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.114,0.262,0.235
118,35,2970.000,9635.000,265.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.431,0.113,0.327
119,21,2670.000,9487.000,6.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.125,0.228,0.344
120,22,2218.000,10030.000,189.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.114,0.262,0.235
121,33,2721.000,10209.000,627.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.537,0.110,0.219
122,35,2970.000,9635.000,265.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.431,0.113,0.327
123,24,1970.000,10697.000,582.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.133,0.230,0.112
124,33,2721.000,10209.000,627.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.537,0.110,0.219
125,22,2218.000,10030.000,189.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.114,0.262,0.235
126,24,1970.000,10697.000,582.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.133,0.230,0.112
127,29,2508.000,10994.000,926.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.087,0.086
128,33,2721.000,10209.000,627.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.537,0.110,0.219
129,29,2508.000,10994.000,926.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.087,0.086
130,24,1970.000,10697.000,582.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.133,0.230,0.112
131,23,1921.000,11279.000,773.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.129,0.206,0.029
132,29,2508.000,10994.000,926.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.525,0.087,0.086
133,23,1921.000,11279.000,773.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.129,0.206,0.029
134,30,2279.000,11601.000,824.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.565,0.082,0.017
135,36,3006.000,9543.000,226.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.533,0.114,0.343
136,34,3361.000,9788.000,-2.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.007,0.342
137,37,3417.000,9724.000,-19.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.835,0.007,0.355
138,35,2970.000,9635.000,265.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.431,0.113,0.327
139,25,2670.000,9405.000,-43.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.067,0.238,0.356
140,21,2670.000,9487.000,6.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.125,0.228,0.344
141,35,2970.000,9635.000,265.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.431,0.113,0.327
142,34,3361.000,9788.000,-2.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.007,0.342
143,36,3006.000,9543.000,226.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.533,0.114,0.343
144,38,2669.000,9391.000,-51.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.125,0.239,0.358
145,35,2970.000,9635.000,265.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.431,0.113,0.327
146,36,3006.000,9543.000,226.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.533,0.114,0.343
147,27,2744.000,9139.000,-1060.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.098,0.472,0.441
148,39,4911.000,10673.000,-1939.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.420,0.594,0.677
149,40,3365.000,9345.000,-1208.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.498,0.649,0.459
150,41,3881.000,9364.000,-923.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.894,0.793,0.472
151,42,5435.000,10457.000,-852.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.975,0.676
152,43,3902.000,9171.000,-165.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.975,0.464
153,44,4415.000,10273.000,-1084.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.067,0.280,0.677
154,45,4372.000,10449.000,-1714.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.071,0.458,0.677
155,27,2744.000,9139.000,-1060.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.098,0.472,0.441
156,39,4911.000,10673.000,-1939.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.420,0.594,0.677
157,27,2744.000,9139.000,-1060.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.098,0.472,0.441
158,45,4372.000,10449.000,-1714.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.071,0.458,0.677
159,39,4911.000,10673.000,-1939.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.420,0.594,0.677
160,46,5473.000,10638.000,-1663.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.835,0.737,0.677
161,40,3365.000,9345.000,-1208.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.498,0.649,0.459
162,40,3365.000,9345.000,-1208.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.498,0.649,0.459
163,46,5473.000,10638.000,-1663.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.835,0.737,0.677
164,41,3881.000,9364.000,-923.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.894,0.793,0.472
165,42,5435.000,10457.000,-852.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.975,0.676
166,41,3881.000,9364.000,-923.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.894,0.793,0.472
167,46,5473.000,10638.000,-1663.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.835,0.737,0.677
168,27,2744.000,9139.000,-1060.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.098,0.472,0.441
169,26,2667.000,8989.000,-295.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.094,0.285,0.417
170,44,4415.000,10273.000,-1084.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.067,0.280,0.677
171,47,3265.000,8875.000,-60.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.482,0.121,0.466
172,48,3902.000,9171.000,-165.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.008,0.469
173,49,4890.000,10359.000,-737.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.471,0.139,0.677
174,49,4890.000,10359.000,-737.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.471,0.139,0.677
175,48,3902.000,9171.000,-165.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.008,0.469
176,50,5435.000,10457.000,-852.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.007,0.677
177,47,3265.000,8875.000,-60.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.482,0.121,0.466
178,49,4890.000,10359.000,-737.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.471,0.139,0.677
179,44,4415.000,10273.000,-1084.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.067,0.280,0.677
180,47,3265.000,8875.000,-60.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.482,0.121,0.466
181,44,4415.000,10273.000,-1084.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.067,0.280,0.677
182,26,2667.000,8989.000,-295.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.094,0.285,0.417
183,51,5473.000,10638.000,-1663.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.835,0.343,0.677
184,52,5674.000,10190.000,-2204.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.800,0.341,0.790
185,53,5435.000,10457.000,-852.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.060,0.678
186,54,4890.000,10359.000,-737.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.471,0.012,0.677
187,55,5846.000,9919.000,-652.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.049,0.763
188,56,5043.000,9765.000,-503.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.369,0.005,0.770
189,57,6002.000,9283.000,-2509.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.346,0.973
190,58,5443.000,8794.000,-2382.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.604,0.345,0.994
191,59,6075.000,9223.000,-862.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.898,0.015,0.976
192,53,5435.000,10457.000,-852.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.060,0.678
193,52,5674.000,10190.000,-2204.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.800,0.341,0.790
194,55,5846.000,9919.000,-652.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.049,0.763
195,55,5846.000,9919.000,-652.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.049,0.763
196,54,4890.000,10359.000,-737.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.471,0.012,0.677
197,53,5435.000,10457.000,-852.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.060,0.678
198,52,5674.000,10190.000,-2204.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.800,0.341,0.790
199,57,6002.000,9283.000,-2509.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.346,0.973
200,55,5846.000,9919.000,-652.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.049,0.763
201,59,6075.000,9223.000,-862.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.898,0.015,0.976
202,55,5846.000,9919.000,-652.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.049,0.763
203,57,6002.000,9283.000,-2509.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.949,0.346,0.973
204,60,5411.000,8662.000,-1023.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.529,0.011,0.994
205,59,6075.000,9223.000,-862.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.898,0.015,0.976
206,58,5443.000,8794.000,-2382.000,3.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.604,0.345,0.994
