VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Normal,TexCoord0[0],TexCoord0[1]
15,7,231.000,14358.000,-1123.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.686,0.057,0.233
16,8,452.000,14337.000,-960.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.875,0.106,0.243
17,4,448.000,14555.000,-897.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.113,0.140
18,4,448.000,14555.000,-897.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.113,0.140
19,1,222.000,14577.000,-1037.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.659,0.061,0.130
20,7,231.000,14358.000,-1123.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.686,0.057,0.233
21,9,0.000,14277.000,-1104.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.271
22,10,177.000,14279.000,-1070.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.050,0.270
23,7,231.000,14358.000,-1123.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.686,0.057,0.233
24,7,231.000,14358.000,-1123.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.686,0.057,0.233
25,6,0.000,14367.000,-1161.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.229
26,9,0.000,14277.000,-1104.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.271
27,10,177.000,14279.000,-1070.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.050,0.270
28,11,419.000,14248.000,-892.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.792,0.110,0.284
29,8,452.000,14337.000,-960.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.875,0.106,0.243
30,8,452.000,14337.000,-960.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.875,0.106,0.243
31,7,231.000,14358.000,-1123.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.686,0.057,0.233
32,10,177.000,14279.000,-1070.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.050,0.270
33,12,0.000,14166.000,-1141.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.323
34,13,70.000,14162.000,-1103.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.855,0.029,0.324
35,10,177.000,14279.000,-1070.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.050,0.270
36,10,177.000,14279.000,-1070.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.050,0.270
37,9,0.000,14277.000,-1104.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.271
38,12,0.000,14166.000,-1141.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.323
39,14,0.000,13814.000,-1232.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.488
40,15,104.000,13816.000,-1186.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.820,0.033,0.487
41,13,70.000,14162.000,-1103.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.855,0.029,0.324
42,13,70.000,14162.000,-1103.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.855,0.029,0.324
43,12,0.000,14166.000,-1141.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.323
44,14,0.000,13814.000,-1232.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.488
45,16,0.000,13719.000,-1077.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.532
46,17,88.000,13725.000,-1009.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.035,0.529
47,15,104.000,13816.000,-1186.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.820,0.033,0.487
48,15,104.000,13816.000,-1186.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.820,0.033,0.487
49,14,0.000,13814.000,-1232.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.488
50,16,0.000,13719.000,-1077.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.532
51,4,448.000,14555.000,-897.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.113,0.140
52,2,214.000,14841.000,-939.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.698,0.066,0.006
53,1,222.000,14577.000,-1037.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.659,0.061,0.130
54,15,104.000,13816.000,-1186.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.820,0.033,0.487
55,17,88.000,13725.000,-1009.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.035,0.529
56,18,203.000,13715.000,-948.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.804,0.063,0.534
57,19,0.000,13580.000,-1051.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.598
58,20,196.000,13599.000,-957.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.061,0.589
59,17,88.000,13725.000,-1009.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.035,0.529
60,17,88.000,13725.000,-1009.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.035,0.529
61,16,0.000,13719.000,-1077.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.532
62,19,0.000,13580.000,-1051.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.598
63,21,210.000,13175.000,-829.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.776,0.077,0.787
64,22,0.000,13265.000,-1041.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.745
65,23,0.000,13156.000,-947.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.813
66,10,177.000,14279.000,-1070.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.050,0.270
67,13,70.000,14162.000,-1103.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.855,0.029,0.324
68,24,137.000,14126.000,-963.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.808,0.048,0.341
69,13,70.000,14162.000,-1103.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.855,0.029,0.324
70,15,104.000,13816.000,-1186.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.820,0.033,0.487
71,25,177.000,13854.000,-981.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.056,0.469
72,26,368.000,14118.000,-839.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.788,0.109,0.345
73,27,529.000,14143.000,-693.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.157,0.333
74,11,419.000,14248.000,-892.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.792,0.110,0.284
75,11,419.000,14248.000,-892.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.792,0.110,0.284
76,10,177.000,14279.000,-1070.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.714,0.050,0.270
77,24,137.000,14126.000,-963.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.808,0.048,0.341
78,28,363.000,13942.000,-885.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.792,0.102,0.428
79,29,522.000,13983.000,-755.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.145,0.408
80,27,529.000,14143.000,-693.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.157,0.333
81,27,529.000,14143.000,-693.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.157,0.333
82,26,368.000,14118.000,-839.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.788,0.109,0.345
83,30,366.000,14050.000,-876.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.765,0.103,0.377
84,31,359.000,13732.000,-841.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.107,0.526
85,32,468.000,13750.000,-632.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.164,0.518
86,29,522.000,13983.000,-755.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.145,0.408
87,29,522.000,13983.000,-755.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.145,0.408
88,28,363.000,13942.000,-885.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.792,0.102,0.428
89,31,359.000,13732.000,-841.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.107,0.526
90,20,196.000,13599.000,-957.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.061,0.589
91,18,203.000,13715.000,-948.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.804,0.063,0.534
92,17,88.000,13725.000,-1009.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.733,0.035,0.529
93,33,421.000,13551.000,-634.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.158,0.611
94,32,468.000,13750.000,-632.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.164,0.518
95,31,359.000,13732.000,-841.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.871,0.107,0.526
96,18,203.000,13715.000,-948.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.804,0.063,0.534
97,20,196.000,13599.000,-957.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.061,0.589
98,34,316.000,13588.000,-846.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.098,0.593
99,20,196.000,13599.000,-957.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.061,0.589
100,19,0.000,13580.000,-1051.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.598
101,35,0.000,13423.000,-1004.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.671
102,35,0.000,13423.000,-1004.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.671
103,36,211.000,13440.000,-877.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.072,0.663
104,20,196.000,13599.000,-957.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.769,0.061,0.589
105,36,211.000,13440.000,-877.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.072,0.663
106,35,0.000,13423.000,-1004.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.671
107,22,0.000,13265.000,-1041.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.745
108,22,0.000,13265.000,-1041.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.745
109,37,227.000,13280.000,-922.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.071,0.738
110,36,211.000,13440.000,-877.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.072,0.663
111,22,0.000,13265.000,-1041.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.745
112,21,210.000,13175.000,-829.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.776,0.077,0.787
113,37,227.000,13280.000,-922.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.071,0.738
114,38,596.000,13887.000,-204.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.264,0.454
115,39,604.000,14204.000,-302.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.244,0.305
116,27,529.000,14143.000,-693.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.157,0.333
117,27,529.000,14143.000,-693.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.157,0.333
118,29,522.000,13983.000,-755.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.145,0.408
119,38,596.000,13887.000,-204.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.264,0.454
120,40,505.000,13479.000,-248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.261,0.645
121,41,563.000,13743.000,-159.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.275,0.521
122,42,500.000,13512.000,-411.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.969,0.221,0.629
123,32,468.000,13750.000,-632.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.164,0.518
124,33,421.000,13551.000,-634.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.158,0.611
125,42,500.000,13512.000,-411.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.969,0.221,0.629
126,33,421.000,13551.000,-634.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.158,0.611
127,36,211.000,13440.000,-877.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.072,0.663
128,37,227.000,13280.000,-922.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.071,0.738
129,36,211.000,13440.000,-877.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.812,0.072,0.663
130,33,421.000,13551.000,-634.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.158,0.611
131,34,316.000,13588.000,-846.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.098,0.593
132,37,227.000,13280.000,-922.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.071,0.738
133,43,390.000,13410.000,-658.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.941,0.148,0.677
134,33,421.000,13551.000,-634.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.158,0.611
135,44,373.000,13310.000,-499.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.192,0.724
136,40,505.000,13479.000,-248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.261,0.645
137,42,500.000,13512.000,-411.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.969,0.221,0.629
138,33,421.000,13551.000,-634.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.158,0.611
139,43,390.000,13410.000,-658.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.941,0.148,0.677
140,42,500.000,13512.000,-411.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.969,0.221,0.629
141,21,210.000,13175.000,-829.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.776,0.077,0.787
142,44,373.000,13310.000,-499.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.192,0.724
143,43,390.000,13410.000,-658.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.941,0.148,0.677
144,43,390.000,13410.000,-658.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.941,0.148,0.677
145,37,227.000,13280.000,-922.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.859,0.071,0.738
146,21,210.000,13175.000,-829.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.776,0.077,0.787
147,32,468.000,13750.000,-632.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.164,0.518
148,41,563.000,13743.000,-159.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.275,0.521
149,38,596.000,13887.000,-204.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.264,0.454
150,38,596.000,13887.000,-204.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.264,0.454
151,29,522.000,13983.000,-755.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.929,0.145,0.408
152,32,468.000,13750.000,-632.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.961,0.164,0.518
153,45,549.000,14321.000,-734.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.973,0.152,0.250
154,8,452.000,14337.000,-960.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.875,0.106,0.243
155,11,419.000,14248.000,-892.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.792,0.110,0.284
156,11,419.000,14248.000,-892.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.792,0.110,0.284
157,27,529.000,14143.000,-693.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.157,0.333
158,45,549.000,14321.000,-734.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.973,0.152,0.250
159,39,604.000,14204.000,-302.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.244,0.305
160,45,549.000,14321.000,-734.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.973,0.152,0.250
161,27,529.000,14143.000,-693.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.157,0.333
162,46,561.000,14470.000,-650.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.980,0.169,0.180
163,4,448.000,14555.000,-897.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.113,0.140
164,8,452.000,14337.000,-960.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.875,0.106,0.243
165,8,452.000,14337.000,-960.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.875,0.106,0.243
166,45,549.000,14321.000,-734.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.973,0.152,0.250
167,46,561.000,14470.000,-650.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.980,0.169,0.180
168,47,607.000,14334.000,-234.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.257,0.244
169,46,561.000,14470.000,-650.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.980,0.169,0.180
170,45,549.000,14321.000,-734.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.973,0.152,0.250
171,45,549.000,14321.000,-734.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.973,0.152,0.250
172,39,604.000,14204.000,-302.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.992,0.244,0.305
173,47,607.000,14334.000,-234.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.257,0.244
174,48,560.000,14692.000,-604.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.969,0.178,0.076
175,5,434.000,14808.000,-776.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.867,0.130,0.022
176,4,448.000,14555.000,-897.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.113,0.140
177,4,448.000,14555.000,-897.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.863,0.113,0.140
178,46,561.000,14470.000,-650.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.980,0.169,0.180
179,48,560.000,14692.000,-604.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.969,0.178,0.076
180,49,592.000,14656.000,-251.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.255,0.093
181,48,560.000,14692.000,-604.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.969,0.178,0.076
182,46,561.000,14470.000,-650.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.980,0.169,0.180
183,46,561.000,14470.000,-650.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.980,0.169,0.180
184,47,607.000,14334.000,-234.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.257,0.244
185,49,592.000,14656.000,-251.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.255,0.093
186,21,210.000,13175.000,-829.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.776,0.077,0.787
187,23,0.000,13156.000,-947.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.813
188,50,0.000,13160.000,-563.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.851
189,51,535.000,13747.000,50.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.965,0.312,0.519
190,52,595.000,13913.000,45.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.969,0.305,0.442
191,38,596.000,13887.000,-204.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.264,0.454
192,38,596.000,13887.000,-204.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.264,0.454
193,41,563.000,13743.000,-159.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.984,0.275,0.521
194,51,535.000,13747.000,50.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.965,0.312,0.519
195,53,299.000,13263.000,-369.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.898,0.241,0.792
196,54,432.000,13453.000,-91.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.303,0.657
197,40,505.000,13479.000,-248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.261,0.645
198,40,505.000,13479.000,-248.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.925,0.261,0.645
199,44,373.000,13310.000,-499.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.192,0.724
200,53,299.000,13263.000,-369.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.898,0.241,0.792
201,50,0.000,13160.000,-563.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.851
202,53,299.000,13263.000,-369.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.898,0.241,0.792
203,44,373.000,13310.000,-499.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.192,0.724
204,44,373.000,13310.000,-499.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.851,0.192,0.724
205,21,210.000,13175.000,-829.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.776,0.077,0.787
206,50,0.000,13160.000,-563.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.502,0.016,0.851
207,54,432.000,13453.000,-91.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.996,0.303,0.657
208,51,535.000,13747.000,50.000,4.000,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)",0.965,0.312,0.519
